,Match_Date,Team,Player,DOB,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG_Expected,npxG_Expected,xAG_Expected,SCA_SCA,GCA_SCA,Cmp_Passes,Att_Passes,Cmp_percent_Passes,Prog_Passes,Succ_Dribbles,Att_Dribbles,Fls,Fld,Off,Crs,TklW,OG,PKwon,PKcon,Club
120,8/6/2022,Nottingham Forest,Dean Henderson,1996-10-22,GK,90,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,27,45,60,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,8/6/2022,Leeds United,Patrick Bamford,1992-10-12,FW,83,0,0,0,0,2,2,0,0,25,0,0,0,0.3,0.3,0,0,0,11,15,73.3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,8/6/2022,Leeds United,Joe Gelhardt,2002-02-04,FW,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,8/6/2022,Leeds United,Jack Harrison,1996-03-12,LW,90,0,1,0,0,0,0,1,0,41,2,1,1,0,0,0.6,9,0,20,32,62.5,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,8/6/2022,Leeds United,Brenden Aaronson,2000-01-13,RW,83,0,0,0,0,1,0,0,0,35,2,0,2,0,0,0,1,0,15,27,55.6,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,8/6/2022,Leeds United,Crysencio Summerville,2001-01-28,RW,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,50,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,8/6/2022,Leeds United,Rodrigo,1990-10-12,AM,64,1,0,0,0,3,1,0,0,31,0,2,1,0.1,0.1,0,0,0,11,20,55,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,8/6/2022,Leeds United,Mateusz Klich,1990-04-28,AM,26,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,9,12,75,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,8/6/2022,Leeds United,Tyler Adams,1998-08-31,DM,90,0,0,0,0,1,0,1,0,49,4,1,1,0,0,0,1,0,29,34,85.3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,8/6/2022,Leeds United,Marc Roca,1996-03-24,DM,72,0,0,0,0,1,1,0,0,42,1,2,1,0,0,0,1,0,30,36,83.3,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,8/6/2022,Leeds United,Sam Greenwood,2001-07-23,DM,18,0,0,0,0,2,0,0,0,12,1,0,1,0.1,0.1,0,1,0,5,7,71.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,8/6/2022,Leeds United,Pascal Struijk,1998-08-22,LB,90,0,0,0,0,1,0,0,0,70,5,3,3,0.1,0.1,0,1,0,39,53,73.6,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,8/6/2022,Leeds United,Diego Llorente,1992-09-02,CB,90,0,0,0,0,0,0,0,0,57,2,2,1,0,0,0,0,0,38,47,80.9,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,8/6/2022,Leeds United,Robin Koch,1996-07-03,CB,90,0,0,0,0,1,0,0,0,52,3,1,2,0.1,0.1,0,1,0,34,39,87.2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,8/6/2022,Leeds United,Rasmus Nissen,1997-06-21,RB,90,0,0,0,0,0,0,0,0,50,1,2,0,0,0,0,3,0,31,45,68.9,5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,8/6/2022,Leeds United,Illan Meslier,1999-10-02,GK,90,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,21,29,72.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,8/6/2022,Wolverhampton Wanderers,Hwang Hee-chan,1995-07-25,FW,84,0,1,0,0,1,1,0,0,28,0,0,0,0,0,0.7,4,1,12,17,70.6,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,8/6/2022,Wolverhampton Wanderers,Chem Campbell,2002-05-30,FW,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,8/6/2022,Wolverhampton Wanderers,Pedro Neto,1999-10-16,LW,90,0,0,0,0,3,1,0,0,58,1,2,0,0.1,0.1,0.1,6,1,30,40,75,1,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,8/6/2022,Wolverhampton Wanderers,Daniel Podence,1995-01-12,RW,90,1,0,0,0,3,1,0,0,56,1,0,0,0.2,0.2,0.1,3,0,30,45,66.7,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,8/6/2022,Wolverhampton Wanderers,Morgan Gibbs-White,1999-07-26,AM,90,0,0,0,0,2,1,0,0,61,2,1,0,0.2,0.2,0.1,3,0,39,51,76.5,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,8/6/2022,Wolverhampton Wanderers,Rúben Neves,1996-10-24,DM,90,0,0,0,0,1,0,0,0,74,4,1,2,0,0,0.1,1,0,55,61,90.2,6,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,8/6/2022,Wolverhampton Wanderers,Leander Dendoncker,1994-12-30,DM,90,0,0,0,0,3,2,0,0,61,2,5,0,0.7,0.7,0,3,0,45,48,93.8,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,8/6/2022,Wolverhampton Wanderers,Rayan Aït Nouri,2001-04-11,LB,90,0,0,0,0,0,0,0,0,87,3,0,0,0,0,0.2,5,0,65,75,86.7,3,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,8/6/2022,Wolverhampton Wanderers,Max Kilman,1997-03-15,CB,90,0,0,0,0,1,0,0,0,98,0,0,2,0.1,0.1,0,1,0,75,83,90.4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,8/6/2022,Wolverhampton Wanderers,Nathan Collins,2001-01-27,CB,90,0,0,0,0,0,0,0,0,80,0,2,0,0,0,0,0,0,68,75,90.7,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,8/6/2022,Wolverhampton Wanderers,Jonny Castro,1993-10-05,RB,90,0,0,0,0,1,0,0,0,77,3,3,2,0,0,0,1,0,54,64,84.4,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,8/6/2022,Wolverhampton Wanderers,José Sá,1992-07-07,GK,90,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,29,38,76.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,8/6/2022,Bournemouth,Kieffer Moore,1991-08-18,FW,90,1,0,0,0,1,1,0,0,33,1,0,0,0,0,0,1,0,16,24,66.7,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,8/6/2022,Bournemouth,Dominic Solanke,1996-10-29,AM,89,0,0,0,0,3,1,0,0,22,1,0,1,0.2,0.2,0,1,0,5,8,62.5,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,8/6/2022,Bournemouth,Junior Stanislas,1989-03-26,FW,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,8/6/2022,Bournemouth,Marcus Tavernier,1998-11-11,AM,85,0,0,0,0,0,0,0,0,43,1,0,2,0,0,0.1,5,1,17,32,53.1,1,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,8/6/2022,Bournemouth,Ryan Christie,1994-09-17,AM,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,50,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,8/6/2022,Bournemouth,Philip Billing,1996-04-22,CM,90,0,0,0,0,1,0,1,0,45,5,5,2,0,0,0,1,1,24,30,80,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,8/6/2022,Bournemouth,Ben Pearson,1994-06-11,CM,71,0,0,0,0,0,0,1,0,41,3,1,1,0,0,0,0,0,23,33,69.7,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,8/6/2022,Bournemouth,Lewis Cook,1996-08-09,CM,19,0,0,0,0,0,0,0,0,13,0,2,2,0,0,0,0,0,5,9,55.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,8/6/2022,Bournemouth,Jordan Zemura,1999-02-28,WB,90,0,0,0,0,0,0,0,0,40,3,0,2,0,0,0.1,2,0,19,26,73.1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
157,8/6/2022,Bournemouth,Adam Smith,1991-01-28,WB,90,0,0,0,0,1,0,1,0,42,1,2,1,0.1,0.1,0,0,0,21,33,63.6,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,8/6/2022,Bournemouth,Lloyd Kelly,1997-12-12,CB,90,0,1,0,0,0,0,0,0,45,2,1,1,0,0,0,1,1,17,29,58.6,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,8/6/2022,Bournemouth,Chris Mepham,1997-02-10,CB,90,0,0,0,0,0,0,0,0,67,2,1,2,0,0,0,0,0,38,48,79.2,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,8/6/2022,Bournemouth,Jefferson Lerma,1994-01-20,CB,90,1,0,0,0,1,1,0,0,34,1,1,0,0.2,0.2,0,0,0,21,27,77.8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,8/6/2022,Bournemouth,Mark Travers,1999-03-05,GK,90,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,26,32,81.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,8/6/2022,Aston Villa,Danny Ings,1992-07-16,FW,65,0,0,0,0,3,1,1,0,24,0,0,1,0.3,0.3,0,1,0,12,16,75,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,8/6/2022,Aston Villa,Ollie Watkins,1995-06-01,FW,25,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,4,4,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,8/6/2022,Aston Villa,Philippe Coutinho,1992-04-25,"LW,AM",80,0,0,0,0,2,0,0,0,58,0,1,1,0.1,0.1,0,2,0,35,48,72.9,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,8/6/2022,Aston Villa,Cameron Archer,2001-07-10,AM,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,50,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,8/6/2022,Aston Villa,Leon Bailey,1996-08-18,RW,90,0,0,0,0,1,0,0,0,49,1,0,0,0,0,0,4,0,27,39,69.2,1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,8/6/2022,Aston Villa,Jacob Ramsey,2001-03-24,LM,45,0,0,0,0,2,1,1,0,39,3,0,0,0.1,0.1,0.1,2,0,29,33,87.9,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,8/6/2022,Aston Villa,Emi Buendía,1996-05-21,LW,45,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,3,0,27,30,90,5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,8/6/2022,Aston Villa,Boubacar Kamara,1999-03-18,"CM,DM",81,0,0,0,0,1,0,0,0,80,1,0,4,0,0,0,0,0,61,72,84.7,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,8/6/2022,Aston Villa,Douglas Luiz,1998-02-15,DM,9,0,0,0,0,1,0,1,0,17,0,0,0,0,0,0,1,0,16,16,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
171,8/6/2022,Aston Villa,John McGinn,1994-01-06,"DM,RM",90,0,0,0,0,3,0,0,0,68,2,1,0,0.1,0.1,0,4,0,46,58,79.3,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
172,8/6/2022,Aston Villa,Lucas Digne,1993-07-10,LB,90,0,0,0,0,0,0,0,0,87,0,3,0,0,0,0.2,1,0,64,79,81,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,8/6/2022,Aston Villa,Diego Carlos,1992-10-29,CB,90,0,0,0,0,1,0,0,0,80,1,0,0,0,0,0,1,0,57,75,76,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,8/6/2022,Aston Villa,Ezri Konsa,1997-01-15,CB,90,0,0,0,0,0,0,0,0,74,1,2,2,0,0,0,0,0,57,64,89.1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,8/6/2022,Aston Villa,Matty Cash,1996-08-14,RB,90,0,0,0,0,1,0,0,0,86,1,1,1,0,0,0,4,0,60,77,77.9,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,8/6/2022,Aston Villa,Emiliano Martínez,1991-10-07,GK,90,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,13,17,76.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
177,8/6/2022,Everton,Anthony Gordon,2000-09-19,FW,90,0,0,0,0,1,0,0,0,28,2,0,0,0.1,0.1,0,1,0,10,17,58.8,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,8/6/2022,Everton,Demarai Gray,1996-05-26,"LM,RM",90,0,0,0,0,1,0,0,0,38,1,0,2,0.1,0.1,0,1,0,12,28,42.9,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,8/6/2022,Everton,Alex Iwobi,1996-02-04,CM,90,0,0,0,0,0,0,0,0,47,0,2,2,0,0,0.2,3,0,31,38,81.6,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,8/6/2022,Everton,Abdoulaye Doucouré,1992-06-05,CM,90,0,0,0,0,2,1,0,0,44,5,0,1,0.1,0.1,0,2,0,32,36,88.9,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,8/6/2022,Everton,Dwight McNeil,1999-03-16,RM,60,0,0,0,0,0,0,0,0,31,4,0,1,0,0,0,3,0,16,24,66.7,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,8/6/2022,Everton,Dele Alli,1995-12-22,LM,30,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,10,13,76.9,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,8/6/2022,Everton,Vitaliy Mykolenko,1999-03-27,"LB,CB",90,0,0,0,0,1,0,1,0,49,2,2,1,0.1,0.1,0.1,1,0,29,39,74.4,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,8/6/2022,Everton,James Tarkowski,1992-03-11,CB,90,0,0,0,0,2,2,0,0,46,0,2,4,0.1,0.1,0.1,1,0,30,37,81.1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,8/6/2022,Everton,Yerry Mina,1993-11-17,CB,69,0,0,0,0,0,0,1,0,25,1,1,2,0,0,0,0,0,14,16,87.5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
186,8/6/2022,Everton,Rúben Vinagre,1998-12-17,LB,21,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,14,20,70,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
187,8/6/2022,Everton,Ben Godfrey,1997-07-02,CB,17,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,4,5,80,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,8/6/2022,Everton,Mason Holgate,1996-01-14,CB,73,0,0,0,0,1,0,1,0,44,3,1,1,0.2,0.2,0,0,0,15,28,53.6,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,8/6/2022,Everton,Nathan Patterson,2000-12-31,RB,90,0,0,0,0,0,0,0,0,48,4,0,0,0,0,0,3,0,34,38,89.5,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,8/6/2022,Everton,Jordan Pickford,1993-10-13,GK,90,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,21,38,55.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,8/6/2022,Chelsea,Raheem Sterling,1994-04-18,"FW,LW",90,0,0,0,0,3,0,0,0,39,1,0,1,0.2,0.2,0.1,5,0,19,27,70.4,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,8/6/2022,Chelsea,Kai Havertz,1999-04-22,LW,74,0,0,0,0,3,1,0,0,31,2,0,0,0.3,0.3,0,0,0,19,23,82.6,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,8/6/2022,Chelsea,Armando Broja,2000-10-20,FW,16,0,0,0,0,1,1,0,0,8,0,0,1,0,0,0,1,0,2,4,50,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,8/6/2022,Chelsea,Mason Mount,1998-06-22,RW,64,0,0,0,0,2,1,0,0,37,0,0,1,0.1,0.1,0,3,0,26,30,86.7,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,8/6/2022,Chelsea,Christian Pulisic,1997-11-06,RW,26,0,0,0,0,1,0,0,0,10,1,1,0,0,0,0,0,0,3,4,75,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,8/6/2022,Chelsea,Ben Chilwell,1996-05-13,LM,64,0,0,0,0,0,0,0,0,36,0,0,1,0,0,0,1,1,27,33,81.8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
197,8/6/2022,Chelsea,Ruben Loftus-Cheek,1995-07-19,RM,26,0,0,0,0,0,0,0,0,18,2,0,1,0,0,0,1,0,9,12,75,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,8/6/2022,Chelsea,Jorginho,1991-05-13,CM,89,1,0,1,1,0,0,0,0,81,0,0,3,0.8,0,0.1,3,0,60,72,83.3,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,8/6/2022,Chelsea,Conor Gallagher,1999-08-15,CM,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,8/6/2022,Chelsea,N'Golo Kanté,1990-11-27,CM,90,0,0,0,0,1,1,0,0,80,4,2,0,0,0,0.2,2,0,61,72,84.7,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,8/6/2022,Chelsea,Reece James,1999-04-17,"RM,CB,LM",90,0,0,0,0,2,0,1,0,96,1,1,0,0.1,0.1,0.2,6,0,69,89,77.5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,8/6/2022,Chelsea,Kalidou Koulibaly,1991-05-12,CB,74,0,0,0,0,1,1,0,0,69,2,1,2,0,0,0,1,1,51,58,87.9,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,8/6/2022,Chelsea,Marc Cucurella,1998-07-13,LM,16,0,0,0,0,0,0,1,0,23,1,0,0,0,0,0.1,2,0,17,21,81,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
204,8/6/2022,Chelsea,Thiago Silva,1983-11-18,CB,90,0,0,0,0,0,0,0,0,88,1,3,2,0,0,0,1,0,67,76,88.2,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,8/6/2022,Chelsea,César Azpilicueta,1988-09-27,CB,90,0,0,0,0,0,0,0,0,78,4,1,1,0,0,0.1,2,0,60,68,88.2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
206,8/6/2022,Chelsea,Edouard Mendy,1991-10-02,GK,90,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,24,25,96,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,8/7/2022,Leicester City,Jamie Vardy,1986-06-26,FW,90,0,1,0,0,0,0,0,0,22,2,0,0,0,0,0,1,1,8,11,72.7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,8/7/2022,Leicester City,James Maddison,1996-03-17,"FW,AM",90,0,1,0,0,6,1,0,0,83,0,0,1,0.3,0.3,0.3,6,1,55,69,79.7,6,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,8/7/2022,Leicester City,Kiernan Dewsbury-Hall,1997-10-12,DM,72,1,0,0,0,1,1,0,0,55,1,2,0,0,0,0,4,1,40,45,88.9,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,8/7/2022,Leicester City,Patson Daka,1997-12-17,FW,18,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,5,20,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,8/7/2022,Leicester City,Wilfred Ndidi,1996-05-02,"DM,CM",90,0,0,0,0,0,0,0,0,84,2,1,1,0,0,0,2,1,68,77,88.3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,8/7/2022,Leicester City,Youri Tielemans,1997-02-10,"DM,CM",90,0,0,0,0,4,2,0,0,89,2,0,0,0.1,0.1,0,3,0,66,75,88,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,8/7/2022,Leicester City,James Justin,1997-09-17,WB,90,0,0,0,0,0,0,0,0,45,3,1,0,0,0,0,2,0,30,34,88.2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,8/7/2022,Leicester City,Timothy Castagne,1995-04-11,WB,90,1,0,0,0,1,1,0,0,62,0,1,2,0.2,0.2,0,3,0,46,55,83.6,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,8/7/2022,Leicester City,Daniel Amartey,1994-05-13,CB,90,0,0,0,0,1,0,0,0,76,1,0,1,0,0,0,3,0,69,71,97.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,8/7/2022,Leicester City,Jonny Evans,1987-06-10,CB,90,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,61,63,96.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,8/7/2022,Leicester City,Wesley Fofana,2000-05-03,CB,90,0,0,0,0,1,0,0,0,97,2,5,0,0,0,0,1,0,73,86,84.9,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,8/7/2022,Leicester City,Danny Ward,1993-05-14,GK,90,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,21,30,70,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,8/7/2022,Brentford,Ivan Toney,1995-10-30,FW,90,1,0,0,0,2,1,0,0,41,0,1,0,0.4,0.4,0.1,2,0,17,28,60.7,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,8/7/2022,Brentford,Yoane Wissa,1995-10-07,"LW,LM",82,0,0,0,0,2,0,0,0,21,1,1,0,0.1,0.1,0,2,1,10,15,66.7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,8/7/2022,Brentford,Halil Dervişoğlu,1999-04-16,RM,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,8/7/2022,Brentford,Bryan Mbeumo,1999-08-13,"RW,RB",90,0,0,0,0,2,1,0,0,36,1,2,1,0.2,0.2,0.1,1,0,21,28,75,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,8/7/2022,Brentford,Mathias Jensen,1995-06-04,LM,58,0,0,0,0,0,0,0,0,46,2,0,1,0,0,0.1,1,0,34,41,82.9,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,8/7/2022,Brentford,Josh Dasilva,1998-01-14,"RM,CM",32,1,0,0,0,1,1,0,0,21,0,0,1,0.1,0.1,0,0,0,16,20,80,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,8/7/2022,Brentford,Christian Nørgaard,1993-10-18,CM,72,0,0,0,0,0,0,0,0,47,2,1,3,0,0,0,1,0,36,40,90,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,8/7/2022,Brentford,Shandon Baptiste,1997-12-14,CM,18,0,0,0,0,0,0,0,0,11,1,0,1,0,0,0,0,0,5,6,83.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,8/7/2022,Brentford,Vitaly Janelt,1998-02-16,"RM,CB",90,0,0,0,0,0,0,0,0,61,3,0,0,0,0,0.2,2,0,46,52,88.5,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,8/7/2022,Brentford,Rico Henry,1997-06-14,LB,90,0,1,0,0,0,0,0,0,47,0,0,1,0,0,0.3,1,1,31,42,73.8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,8/7/2022,Brentford,Ben Mee,1988-11-13,CB,58,0,0,0,0,0,0,0,0,68,0,1,0,0,0,0,0,0,55,65,84.6,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,8/7/2022,Brentford,Keane Lewis-Potter,2000-09-14,"LW,LM",32,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,3,6,50,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,8/7/2022,Brentford,Pontus Jansson,1990-08-30,CB,90,0,0,0,0,0,0,0,0,69,1,0,0,0,0,0,0,0,56,60,93.3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,8/7/2022,Brentford,Aaron Hickey,2002-04-18,RB,82,0,0,0,0,0,0,0,0,52,0,1,2,0,0,0,0,0,39,48,81.3,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,8/7/2022,Brentford,Mads Bech Sørensen,1998-06-15,CB,8,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,4,6,66.7,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,8/7/2022,Brentford,David Raya,1994-10-31,GK,90,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,1,0,31,40,77.5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,8/7/2022,Manchester United,Christian Eriksen,1991-09-01,"FW,CM",90,0,0,0,0,3,2,0,0,75,2,0,1,0.1,0.1,0.1,7,0,46,65,70.8,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,8/7/2022,Manchester United,Marcus Rashford,1997-01-30,LW,90,0,0,0,0,3,0,0,0,32,1,1,1,0.3,0.3,0,1,0,17,21,81,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,8/7/2022,Manchester United,Jadon Sancho,1999-11-16,RW,89,0,0,0,0,0,0,0,0,40,0,0,2,0,0,0.1,6,0,28,35,80,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,8/7/2022,Manchester United,Anthony Elanga,2002-01-20,RW,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,8/7/2022,Manchester United,Bruno Fernandes,1993-10-17,LM,89,0,0,0,0,1,0,0,0,77,0,0,2,0.2,0.2,0.3,3,0,55,72,76.4,9,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,8/7/2022,Manchester United,Alejandro Garnacho,2004-05-29,LM,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,8/7/2022,Manchester United,Fred,1992-10-08,CM,52,0,0,0,0,1,0,0,0,47,0,2,2,0,0,0,0,0,33,41,80.5,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
