"","Match_Date","Team","Player","DOB","Pos","Min","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xAG","xA","KP","Final_Third","PPA","CrsPA","Prog"
"153","8/6/2022","Bournemouth","Philip Billing",1996-04-22,"CM",90,24,30,80,372,61,15,16,93.8,8,10,80,1,3,33.3,0,0,0,0,3,0,0,0
"154","8/6/2022","Bournemouth","Ben Pearson",1994-06-11,"CM",71,23,33,69.7,488,122,6,10,60,14,17,82.4,3,5,60,0,0,0,0,2,0,0,1
"155","8/6/2022","Bournemouth","Lewis Cook",1996-08-09,"CM",19,5,9,55.6,96,16,1,2,50,3,4,75,1,2,50,0,0,0,0,0,0,0,0
"156","8/6/2022","Bournemouth","Jordan Zemura",1999-02-28,"WB",90,19,26,73.1,316,158,8,10,80,7,8,87.5,2,5,40,0,0.1,0,1,2,0,0,1
"157","8/6/2022","Bournemouth","Adam Smith",1991-01-28,"WB",90,21,33,63.6,368,227,14,18,77.8,4,7,57.1,3,6,50,0,0,0,0,2,1,0,3
"158","8/6/2022","Bournemouth","Lloyd Kelly",1997-12-12,"CB",90,17,29,58.6,371,234,5,8,62.5,9,11,81.8,3,10,30,1,0,0.1,1,0,1,1,0
"159","8/6/2022","Bournemouth","Chris Mepham",1997-02-10,"CB",90,38,48,79.2,818,387,13,16,81.3,16,18,88.9,9,13,69.2,0,0,0,0,1,0,0,3
"160","8/6/2022","Bournemouth","Jefferson Lerma",1994-01-20,"CB",90,21,27,77.8,382,211,8,9,88.9,10,10,100,3,8,37.5,0,0,0,0,3,0,0,1
"161","8/6/2022","Bournemouth","Mark Travers",1999-03-05,"GK",90,26,32,81.3,749,560,10,10,100,7,8,87.5,9,14,64.3,0,0,0,0,2,0,0,0
"162","8/6/2022","Aston Villa","Danny Ings",1992-07-16,"FW",65,12,16,75,167,4,7,10,70,5,5,100,0,0,NA,0,0,0,1,0,0,0,0
"163","8/6/2022","Aston Villa","Ollie Watkins",1995-06-01,"FW",25,4,4,100,44,0,4,4,100,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0
"164","8/6/2022","Aston Villa","Philippe Coutinho",1992-04-25,"LW,AM",80,35,48,72.9,436,76,27,31,87.1,6,11,54.5,1,4,25,0,0,0.1,1,0,0,0,2
"165","8/6/2022","Aston Villa","Cameron Archer",2001-07-10,"AM",10,1,2,50,10,0,1,1,100,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
"166","8/6/2022","Aston Villa","Leon Bailey",1996-08-18,"RW",90,27,39,69.2,514,106,11,14,78.6,9,16,56.3,5,6,83.3,0,0,0.2,1,1,2,1,1
"167","8/6/2022","Aston Villa","Jacob Ramsey",2001-03-24,"LM",45,29,33,87.9,408,157,20,22,90.9,6,7,85.7,3,3,100,0,0.1,0.1,2,6,2,0,4
"168","8/6/2022","Aston Villa","Emi Buendía",1996-05-21,"LW",45,27,30,90,538,133,8,10,80,15,16,93.8,3,3,100,0,0,0.1,1,2,4,0,5
"169","8/6/2022","Aston Villa","Boubacar Kamara",1999-03-18,"CM,DM",81,61,72,84.7,1114,364,32,33,97,20,26,76.9,8,9,88.9,0,0,0.1,0,4,1,0,3
"170","8/6/2022","Aston Villa","Douglas Luiz",1998-02-15,"DM",9,16,16,100,366,53,5,5,100,5,5,100,5,5,100,0,0,0,0,3,0,0,0
"171","8/6/2022","Aston Villa","John McGinn",1994-01-06,"DM,RM",90,46,58,79.3,879,308,16,19,84.2,23,25,92,6,11,54.5,0,0,0,0,11,1,0,5
"172","8/6/2022","Aston Villa","Lucas Digne",1993-07-10,"LB",90,64,79,81,1020,372,33,37,89.2,24,29,82.8,5,9,55.6,0,0.2,0.1,1,5,1,1,3
"173","8/6/2022","Aston Villa","Diego Carlos",1992-10-29,"CB",90,57,75,76,1234,513,12,14,85.7,36,43,83.7,9,16,56.3,0,0,0,0,5,0,0,6
"174","8/6/2022","Aston Villa","Ezri Konsa",1997-01-15,"CB",90,57,64,89.1,1149,353,10,13,76.9,43,45,95.6,4,6,66.7,0,0,0,0,9,0,0,2
"175","8/6/2022","Aston Villa","Matty Cash",1996-08-14,"RB",90,60,77,77.9,1070,293,29,31,93.5,25,31,80.6,5,11,45.5,0,0,0,0,6,1,0,5
"176","8/6/2022","Aston Villa","Emiliano Martínez",1991-10-07,"GK",90,13,17,76.5,306,181,2,2,100,7,7,100,4,7,57.1,0,0,0,0,0,0,0,0
"177","8/6/2022","Everton","Anthony Gordon",2000-09-19,"FW",90,10,17,58.8,160,17,4,5,80,5,8,62.5,1,1,100,0,0,0,0,2,0,0,1
"178","8/6/2022","Everton","Demarai Gray",1996-05-26,"LM,RM",90,12,28,42.9,218,50,4,7,57.1,5,9,55.6,2,5,40,0,0,0,1,1,0,0,0
"179","8/6/2022","Everton","Alex Iwobi",1996-02-04,"CM",90,31,38,81.6,755,256,6,7,85.7,16,18,88.9,9,11,81.8,0,0.2,0.1,2,6,2,0,3
"180","8/6/2022","Everton","Abdoulaye Doucouré",1992-06-05,"CM",90,32,36,88.9,451,152,15,18,83.3,13,14,92.9,1,1,100,0,0,0,0,2,0,0,0
"181","8/6/2022","Everton","Dwight McNeil",1999-03-16,"RM",60,16,24,66.7,195,57,10,10,100,3,3,100,1,3,33.3,0,0,0,1,0,3,1,2
"182","8/6/2022","Everton","Dele Alli",1995-12-22,"LM",30,10,13,76.9,92,10,5,7,71.4,3,4,75,0,0,NA,0,0,0,0,2,0,0,0
"183","8/6/2022","Everton","Vitaliy Mykolenko",1999-03-27,"LB,CB",90,29,39,74.4,452,172,15,17,88.2,12,19,63.2,1,1,100,0,0.1,0.1,1,3,1,1,3
"184","8/6/2022","Everton","James Tarkowski",1992-03-11,"CB",90,30,37,81.1,635,236,11,12,91.7,15,17,88.2,4,8,50,0,0.1,0.1,1,6,0,0,2
"185","8/6/2022","Everton","Yerry Mina",1993-11-17,"CB",69,14,16,87.5,351,139,1,1,100,8,9,88.9,4,5,80,0,0,0,0,2,0,0,1
"186","8/6/2022","Everton","Rúben Vinagre",1998-12-17,"LB",21,14,20,70,203,26,7,9,77.8,6,8,75,0,0,NA,0,0,0,0,2,0,0,0
"187","8/6/2022","Everton","Ben Godfrey",1997-07-02,"CB",17,4,5,80,109,22,0,0,NA,2,2,100,2,2,100,0,0,0,0,1,0,0,0
"188","8/6/2022","Everton","Mason Holgate",1996-01-14,"CB",73,15,28,53.6,341,63,3,6,50,8,10,80,4,12,33.3,0,0,0,0,1,0,0,1
"189","8/6/2022","Everton","Nathan Patterson",2000-12-31,"RB",90,34,38,89.5,469,162,21,22,95.5,11,12,91.7,1,2,50,0,0,0.1,0,0,0,0,0
"190","8/6/2022","Everton","Jordan Pickford",1993-10-13,"GK",90,21,38,55.3,711,556,6,6,100,5,5,100,10,26,38.5,0,0,0,0,0,0,0,0
"191","8/6/2022","Chelsea","Raheem Sterling",1994-04-18,"FW,LW",90,19,27,70.4,217,73,12,16,75,5,6,83.3,0,1,0,0,0.1,0.2,2,2,2,0,4
"192","8/6/2022","Chelsea","Kai Havertz",1999-04-22,"LW",74,19,23,82.6,229,32,13,16,81.3,5,6,83.3,0,0,NA,0,0,0.1,0,2,0,0,1
"193","8/6/2022","Chelsea","Armando Broja",2000-10-20,"FW",16,2,4,50,40,11,0,1,0,2,3,66.7,0,0,NA,0,0,0,0,1,0,0,1
"194","8/6/2022","Chelsea","Mason Mount",1998-06-22,"RW",64,26,30,86.7,309,66,20,20,100,6,8,75,0,0,NA,0,0,0,0,0,1,0,1
"195","8/6/2022","Chelsea","Christian Pulisic",1997-11-06,"RW",26,3,4,75,16,3,1,1,100,0,0,NA,0,1,0,0,0,0,0,0,0,0,0
"196","8/6/2022","Chelsea","Ben Chilwell",1996-05-13,"LM",64,27,33,81.8,372,62,19,19,100,5,6,83.3,2,6,33.3,0,0,0,0,0,0,0,1
"197","8/6/2022","Chelsea","Ruben Loftus-Cheek",1995-07-19,"RM",26,9,12,75,103,50,6,7,85.7,2,4,50,0,0,NA,0,0,0,0,2,0,0,1
"198","8/6/2022","Chelsea","Jorginho",1991-05-13,"CM",89,60,72,83.3,938,303,29,35,82.9,28,30,93.3,2,4,50,0,0.1,0,1,9,0,0,6
"199","8/6/2022","Chelsea","Conor Gallagher",1999-08-15,"CM",1,2,2,100,21,6,1,1,100,1,1,100,0,0,NA,0,0,0,0,0,0,0,0
"200","8/6/2022","Chelsea","N'Golo Kanté",1990-11-27,"CM",90,61,72,84.7,885,178,37,39,94.9,19,23,82.6,2,4,50,0,0.2,0.2,2,4,1,1,0
"201","8/6/2022","Chelsea","Reece James",1999-04-17,"RM,CB,LM",90,69,89,77.5,998,318,39,42,92.9,23,31,74.2,5,13,38.5,0,0.2,0.2,3,5,0,0,1
"202","8/6/2022","Chelsea","Kalidou Koulibaly",1991-05-12,"CB",74,51,58,87.9,711,300,31,34,91.2,18,20,90,1,3,33.3,0,0,0,0,9,1,0,3
"203","8/6/2022","Chelsea","Marc Cucurella",1998-07-13,"LM",16,17,21,81,255,92,11,13,84.6,5,5,100,1,2,50,0,0.1,0.1,1,0,1,1,1
"204","8/6/2022","Chelsea","Thiago Silva",1983-11-18,"CB",90,67,76,88.2,1307,633,22,25,88,39,41,95.1,6,10,60,0,0,0,0,6,1,0,8
"205","8/6/2022","Chelsea","César Azpilicueta",1988-09-27,"CB",90,60,68,88.2,831,267,36,38,94.7,21,26,80.8,1,2,50,0,0.1,0.1,2,1,1,0,3
"206","8/6/2022","Chelsea","Edouard Mendy",1991-10-02,"GK",90,24,25,96,426,323,10,10,100,7,7,100,4,5,80,0,0,0,0,1,0,0,0
"207","8/7/2022","Leicester City","Jamie Vardy",1986-06-26,"FW",90,8,11,72.7,79,5,5,7,71.4,1,1,100,0,0,NA,1,0,0,1,0,0,0,0
"208","8/7/2022","Leicester City","James Maddison",1996-03-17,"FW,AM",90,55,69,79.7,901,270,27,31,87.1,20,21,95.2,6,11,54.5,1,0.3,0.2,5,5,2,0,6
"209","8/7/2022","Leicester City","Kiernan Dewsbury-Hall",1997-10-12,"DM",72,40,45,88.9,676,209,17,17,100,13,16,81.3,7,9,77.8,0,0,0,1,9,0,0,7
"210","8/7/2022","Leicester City","Patson Daka",1997-12-17,"FW",18,1,5,20,8,8,1,3,33.3,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"211","8/7/2022","Leicester City","Wilfred Ndidi",1996-05-02,"DM,CM",90,68,77,88.3,943,164,36,39,92.3,27,30,90,2,3,66.7,0,0,0,0,7,0,0,3
"212","8/7/2022","Leicester City","Youri Tielemans",1997-02-10,"DM,CM",90,66,75,88,887,202,34,38,89.5,24,26,92.3,2,2,100,0,0,0.1,1,9,1,0,6
"213","8/7/2022","Leicester City","James Justin",1997-09-17,"WB",90,30,34,88.2,346,94,21,22,95.5,5,7,71.4,1,1,100,0,0,0,1,1,1,1,1
"214","8/7/2022","Leicester City","Timothy Castagne",1995-04-11,"WB",90,46,55,83.6,534,95,31,35,88.6,9,11,81.8,1,3,33.3,0,0,0.1,1,0,1,1,0
"215","8/7/2022","Leicester City","Daniel Amartey",1994-05-13,"CB",90,69,71,97.2,1127,396,31,31,100,26,27,96.3,7,8,87.5,0,0,0,1,8,0,0,0
"216","8/7/2022","Leicester City","Jonny Evans",1987-06-10,"CB",90,61,63,96.8,1027,341,26,26,100,34,34,100,1,2,50,0,0,0,0,1,0,0,0
"217","8/7/2022","Leicester City","Wesley Fofana",2000-05-03,"CB",90,73,86,84.9,1233,349,26,26,100,45,51,88.2,1,4,25,0,0,0,0,13,0,0,1
"218","8/7/2022","Leicester City","Danny Ward",1993-05-14,"GK",90,21,30,70,528,277,2,2,100,14,14,100,5,14,35.7,0,0,0,0,0,0,0,0
"219","8/7/2022","Brentford","Ivan Toney",1995-10-30,"FW",90,17,28,60.7,202,50,13,18,72.2,4,8,50,0,0,NA,0,0.1,0,2,2,0,0,1
"220","8/7/2022","Brentford","Yoane Wissa",1995-10-07,"LW,LM",82,10,15,66.7,77,4,8,9,88.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"221","8/7/2022","Brentford","Halil Dervişoğlu",1999-04-16,"RM",8,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
"222","8/7/2022","Brentford","Bryan Mbeumo",1999-08-13,"RW,RB",90,21,28,75,357,92,11,14,78.6,7,9,77.8,3,3,100,0,0.1,0.1,1,0,1,1,0
"223","8/7/2022","Brentford","Mathias Jensen",1995-06-04,"LM",58,34,41,82.9,706,144,18,20,90,9,12,75,7,9,77.8,0,0.1,0,1,3,0,0,2
"224","8/7/2022","Brentford","Josh Dasilva",1998-01-14,"RM,CM",32,16,20,80,363,150,5,5,100,8,11,72.7,3,4,75,0,0,0,0,2,1,0,2
"225","8/7/2022","Brentford","Christian Nørgaard",1993-10-18,"CM",72,36,40,90,528,86,19,23,82.6,14,14,100,2,2,100,0,0,0,0,2,0,0,1
"226","8/7/2022","Brentford","Shandon Baptiste",1997-12-14,"CM",18,5,6,83.3,98,1,3,3,100,1,1,100,1,1,100,0,0,0,0,1,0,0,0
"227","8/7/2022","Brentford","Vitaly Janelt",1998-02-16,"RM,CB",90,46,52,88.5,794,201,23,24,95.8,18,19,94.7,4,6,66.7,0,0.2,0.1,2,4,1,0,4
"228","8/7/2022","Brentford","Rico Henry",1997-06-14,"LB",90,31,42,73.8,430,63,18,19,94.7,12,16,75,0,3,0,1,0.3,0.3,1,0,1,0,1
"229","8/7/2022","Brentford","Ben Mee",1988-11-13,"CB",58,55,65,84.6,1007,337,23,25,92,25,30,83.3,6,7,85.7,0,0,0,0,3,1,0,3
"230","8/7/2022","Brentford","Keane Lewis-Potter",2000-09-14,"LW,LM",32,3,6,50,24,4,2,3,66.7,0,1,0,0,0,NA,0,0,0,0,0,0,0,0
"231","8/7/2022","Brentford","Pontus Jansson",1990-08-30,"CB",90,56,60,93.3,1217,329,8,10,80,40,40,100,8,10,80,0,0,0.1,0,1,0,0,1
"232","8/7/2022","Brentford","Aaron Hickey",2002-04-18,"RB",82,39,48,81.3,696,199,21,23,91.3,15,16,93.8,3,7,42.9,0,0,0,0,7,0,0,4
"233","8/7/2022","Brentford","Mads Bech Sørensen",1998-06-15,"CB",8,4,6,66.7,79,38,2,2,100,1,2,50,1,2,50,0,0,0,0,1,0,0,1
"234","8/7/2022","Brentford","David Raya",1994-10-31,"GK",90,31,40,77.5,941,677,5,5,100,14,14,100,12,21,57.1,0,0,0,0,1,0,0,1
"235","8/7/2022","Manchester United","Christian Eriksen",1991-09-01,"FW,CM",90,46,65,70.8,760,289,24,28,85.7,15,21,71.4,4,11,36.4,0,0.1,0.1,3,9,2,1,6
"236","8/7/2022","Manchester United","Marcus Rashford",1997-01-30,"LW",90,17,21,81,235,48,11,13,84.6,6,7,85.7,0,0,NA,0,0,0,1,0,0,0,1
"237","8/7/2022","Manchester United","Jadon Sancho",1999-11-16,"RW",89,28,35,80,488,151,15,16,93.8,10,12,83.3,3,4,75,0,0.1,0.1,2,2,2,0,4
"238","8/7/2022","Manchester United","Anthony Elanga",2002-01-20,"RW",1,1,1,100,46,7,0,0,NA,0,0,NA,1,1,100,0,0,0,0,1,0,0,0
"239","8/7/2022","Manchester United","Bruno Fernandes",1993-10-17,"LM",89,55,72,76.4,838,312,26,28,92.9,20,27,74.1,5,10,50,0,0.3,0.3,2,5,4,1,9
"240","8/7/2022","Manchester United","Alejandro Garnacho",2004-05-29,"LM",1,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
"241","8/7/2022","Manchester United","Fred",1992-10-08,"CM",52,33,41,80.5,510,117,16,21,76.2,16,18,88.9,0,0,NA,0,0,0,0,4,0,0,2
"242","8/7/2022","Manchester United","Cristiano Ronaldo",1984-08-15,"FW",38,8,9,88.9,89,14,6,7,85.7,2,2,100,0,0,NA,0,0,0,1,1,1,0,1
"243","8/7/2022","Manchester United","Scott McTominay",1996-04-16,"RM",77,19,28,67.9,324,39,10,15,66.7,7,8,87.5,2,2,100,0,0,0,0,1,0,0,0
"244","8/7/2022","Manchester United","Donny van de Beek",1997-01-03,"RM",13,9,10,90,99,26,8,8,100,1,1,100,0,0,NA,0,0,0,0,0,1,0,1
"245","8/7/2022","Manchester United","Luke Shaw",1995-06-23,"LB",89,56,71,78.9,707,194,41,47,87.2,12,14,85.7,2,6,33.3,0,0.2,0.2,2,4,1,0,2
"246","8/7/2022","Manchester United","Tyrell Malacia",1998-09-02,"LB",1,0,1,0,0,0,0,1,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
"247","8/7/2022","Manchester United","Lisandro Martínez",1997-07-07,"CB",90,75,81,92.6,1271,502,30,33,90.9,36,37,97.3,5,6,83.3,0,0,0,0,5,1,0,2
"248","8/7/2022","Manchester United","Harry Maguire",1992-10-08,"CB",90,63,72,87.5,1257,421,24,24,100,29,33,87.9,9,14,64.3,0,0,0,0,7,0,0,4
"249","8/7/2022","Manchester United","Diogo Dalot",1998-11-02,"RB",90,47,64,73.4,843,245,19,24,79.2,22,27,81.5,4,9,44.4,0,0.1,0,2,5,2,1,4
"250","8/7/2022","Manchester United","David de Gea",1990-02-15,"GK",90,23,28,82.1,359,285,12,12,100,8,8,100,2,7,28.6,0,0,0,0,0,0,0,0
"251","8/7/2022","Brighton & Hove Albion","Danny Welbeck",1990-03-25,"FW",89,20,24,83.3,232,24,13,15,86.7,5,5,100,0,0,NA,1,0.6,0.4,3,1,0,0,0
"252","8/7/2022","Brighton & Hove Albion","Deniz Undav",1996-07-06,"FW",1,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
"253","8/7/2022","Brighton & Hove Albion","Leandro Trossard",1994-04-09,"LW,FW",74,16,22,72.7,299,126,7,8,87.5,4,4,100,4,5,80,0,0.2,0.2,2,1,4,3,1
"254","8/7/2022","Brighton & Hove Albion","Tariq Lamptey",1999-11-29,"RW,WB",16,7,9,77.8,83,36,5,6,83.3,2,2,100,0,1,0,0,0,0,0,0,0,0,0
"255","8/7/2022","Brighton & Hove Albion","Solly March",1994-07-09,"RW,LB,WB",89,23,31,74.2,468,230,12,12,100,6,9,66.7,4,7,57.1,0,0,0,0,5,0,0,2
"256","8/7/2022","Brighton & Hove Albion","Levi Colwill",2002-09-22,"AM",1,1,1,100,26,19,0,0,NA,1,1,100,0,0,NA,0,0,0,0,1,0,0,1
"257","8/7/2022","Brighton & Hove Albion","Adam Lallana",1988-02-19,"AM",75,34,39,87.2,415,95,20,22,90.9,10,12,83.3,0,0,NA,0,0.1,0.1,3,4,3,1,3
"258","8/7/2022","Brighton & Hove Albion","Enock Mwepu",1997-06-03,"LW,AM",15,8,9,88.9,89,13,7,8,87.5,1,1,100,0,0,NA,0,0,0,1,1,0,0,1
"259","8/7/2022","Brighton & Hove Albion","Moisés Caicedo",2001-02-02,"CM,LM,DM",90,29,35,82.9,430,178,17,19,89.5,9,11,81.8,2,3,66.7,0,0.1,0.2,3,0,1,1,2
"260","8/7/2022","Brighton & Hove Albion","Alexis Mac Allister",1998-05-18,"CM,DM",90,25,28,89.3,446,147,10,12,83.3,14,15,93.3,1,1,100,0,0,0,0,2,0,0,4
"261","8/7/2022","Brighton & Hove Albion","Pascal Groß",1991-05-01,"CM,RM,AM",90,18,33,54.5,282,131,9,12,75,7,13,53.8,1,4,25,0,0.1,0.1,1,4,2,0,5
"262","8/7/2022","Brighton & Hove Albion","Adam Webster",1994-06-10,"CB",90,24,36,66.7,398,210,13,15,86.7,10,14,71.4,1,6,16.7,0,0,0,0,3,1,0,4
"263","8/7/2022","Brighton & Hove Albion","Lewis Dunk",1991-03-15,"CB",90,14,26,53.8,344,151,2,3,66.7,10,10,100,2,12,16.7,0,0,0,0,0,0,0,0
"264","8/7/2022","Brighton & Hove Albion","Joël Veltman",1991-07-03,"CB,RB",90,24,39,61.5,490,251,7,9,77.8,14,22,63.6,3,6,50,0,0,0,0,3,0,0,6
"265","8/7/2022","Brighton & Hove Albion","Robert Sánchez",1997-03-07,"GK",90,9,30,30,475,421,1,1,100,2,2,100,6,26,23.1,0,0,0,0,1,0,0,0
"266","8/7/2022","West Ham United","Michail Antonio",1989-11-24,"FW",56,2,4,50,28,3,2,2,100,0,2,0,0,0,NA,0,0,0,0,0,1,0,1
"267","8/7/2022","West Ham United","Gianluca Scamacca",1998-06-03,"FW",34,6,6,100,127,13,3,3,100,1,1,100,2,2,100,0,0,0,0,2,0,0,0
"268","8/7/2022","West Ham United","Pablo Fornals",1995-09-16,"LW,FW,RW",89,18,24,75,313,92,8,9,88.9,8,10,80,2,4,50,0,0.1,0.1,2,1,1,1,1
"269","8/7/2022","West Ham United","Conor Coventry",1999-11-16,"CM,FW",1,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
"270","8/7/2022","West Ham United","Jarrod Bowen",1996-05-10,"RW,RM,AM",89,5,11,45.5,101,23,0,2,0,5,7,71.4,0,1,0,0,0,0,0,0,0,0,0
"271","8/7/2022","West Ham United","Flynn Downes",1998-07-11,"RM",1,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
"272","8/7/2022","West Ham United","Manuel Lanzini",1992-09-02,"AM,LW",56,14,16,87.5,208,47,8,9,88.9,6,6,100,0,1,0,0,0,0.1,0,0,1,0,2
"273","8/7/2022","West Ham United","Saïd Benrahma",1994-08-20,"LM,LW",34,7,10,70,112,16,3,3,100,4,7,57.1,0,0,NA,0,0,0,0,0,0,0,1
"274","8/7/2022","West Ham United","Declan Rice",1998-06-29,"DM,CM",90,33,37,89.2,573,217,18,18,100,12,12,100,3,6,50,0,0,0,0,3,0,0,3
"275","8/7/2022","West Ham United","Tomáš Souček",1994-09-26,"DM,CM",90,16,23,69.6,279,90,8,10,80,7,8,87.5,1,3,33.3,0,0,0,0,0,0,0,4
"276","8/7/2022","West Ham United","Aaron Cresswell",1989-05-02,"LB",90,21,27,77.8,364,187,12,13,92.3,4,7,57.1,4,5,80,0,0.1,0.1,1,2,2,2,1
"277","8/7/2022","West Ham United","Kurt Zouma",1994-01-23,"CB",90,28,33,84.8,452,150,16,17,94.1,10,10,100,1,4,25,0,0,0,0,0,0,0,0
"278","8/7/2022","West Ham United","Ben Johnson",1999-07-19,"CB",90,28,36,77.8,656,208,8,8,100,13,14,92.9,6,12,50,0,0,0,0,3,1,0,3
"279","8/7/2022","West Ham United","Vladimír Coufal",1991-09-14,"RB",90,20,30,66.7,413,111,7,8,87.5,9,11,81.8,4,8,50,0,0.1,0,1,1,1,1,2
"280","8/7/2022","West Ham United","Łukasz Fabiański",1985-01-06,"GK",28,5,9,55.6,117,72,2,2,100,2,2,100,1,5,20,0,0,0,0,0,0,0,0
"281","8/7/2022","West Ham United","Alphonse Areola",1992-09-26,"GK",62,20,28,71.4,645,520,5,5,100,7,7,100,8,16,50,0,0,0,0,0,0,0,0
"282","8/7/2022","Manchester City","Erling Haaland",2000-07-09,"FW",77,21,24,87.5,259,46,14,15,93.3,5,5,100,1,1,100,0,0,0.1,0,0,1,0,1
"283","8/7/2022","Manchester City","Julián Álvarez",1999-08-02,"FW",13,6,6,100,74,2,5,5,100,1,1,100,0,0,NA,0,0,0,0,0,0,0,0
"284","8/7/2022","Manchester City","Jack Grealish",1994-10-21,"LW",90,60,69,87,821,153,42,44,95.5,13,15,86.7,4,7,57.1,0,0.3,0.6,2,2,2,0,4
"285","8/7/2022","Manchester City","Phil Foden",2000-03-23,"RW",87,49,54,90.7,766,130,30,30,100,14,14,100,4,6,66.7,0,0.3,0.3,2,2,1,0,3
"286","8/7/2022","Manchester City","Riyad Mahrez",1990-09-15,"RW",3,3,3,100,73,22,1,1,100,1,1,100,1,1,100,0,0,0,1,0,0,0,0
"287","8/7/2022","Manchester City","İlkay Gündoğan",1990-01-18,"LM",77,57,63,90.5,803,143,34,36,94.4,16,18,88.9,3,3,100,0,0.1,0.1,2,3,3,0,4
"288","8/7/2022","Manchester City","Bernardo Silva",1993-08-20,"LM",13,14,17,82.4,253,31,8,9,88.9,5,6,83.3,1,2,50,0,0,0,0,0,0,0,1
"289","8/7/2022","Manchester City","Rodri",1996-05-13,"CM",88,95,101,94.1,1534,453,48,49,98,36,39,92.3,9,10,90,0,0,0,0,10,0,0,3
"290","8/7/2022","Manchester City","Kalvin Phillips",1995-04-05,"CM",2,6,8,75,131,19,0,1,0,6,6,100,0,1,0,0,0,0,0,2,0,0,0
"291","8/7/2022","Manchester City","Kevin De Bruyne",1991-05-27,"RM",87,50,65,76.9,788,154,26,29,89.7,21,24,87.5,2,8,25,1,0.5,0.3,3,5,1,0,5
"292","8/7/2022","Manchester City","Cole Palmer",2002-02-07,"RM",3,1,1,100,19,0,0,0,NA,1,1,100,0,0,NA,0,0,0,0,0,0,0,0
"293","8/7/2022","Manchester City","João Cancelo",1994-03-23,"LB",90,111,118,94.1,1752,457,63,63,100,32,34,94.1,12,15,80,0,0.1,0.1,1,13,1,0,5
"294","8/7/2022","Manchester City","Nathan Aké",1994-09-08,"CB",90,99,106,93.4,1656,777,50,52,96.2,45,46,97.8,4,7,57.1,0,0,0,0,3,0,0,1
"295","8/7/2022","Manchester City","Rúben Dias",1997-02-24,"CB",90,94,95,98.9,1706,711,38,38,100,48,48,100,8,8,100,0,0,0,0,3,0,0,3
"296","8/7/2022","Manchester City","Kyle Walker",1990-03-26,"RB",90,87,96,90.6,1281,314,50,52,96.2,31,33,93.9,4,7,57.1,0,0,0,0,9,0,0,5
"297","8/7/2022","Manchester City","Ederson",1992-09-03,"GK",90,39,43,90.7,873,567,6,6,100,27,28,96.4,6,9,66.7,0,0,0,0,0,0,0,0
"298","8/13/2022","Aston Villa","Ollie Watkins",1995-05-25,"FW",90,20,24,83.3,226,36,15,16,93.8,3,5,60,1,1,100,2,1.1,0.9,2,1,0,0,0
"299","8/13/2022","Aston Villa","Danny Ings",1992-07-09,"FW",77,14,19,73.7,162,47,11,12,91.7,3,4,75,0,2,0,0,0,0.1,0,1,2,0,3
"300","8/13/2022","Aston Villa","Leon Bailey",1997-08-11,"FW,LM",13,3,3,100,52,13,1,1,100,2,2,100,0,0,NA,0,0.5,0,1,0,1,0,1
"301","8/13/2022","Aston Villa","Philippe Coutinho",1992-04-18,"AM",59,30,37,81.1,481,78,14,16,87.5,14,16,87.5,2,4,50,0,0,0,0,3,0,0,2
"302","8/13/2022","Aston Villa","Emi Buendía",1996-05-14,"AM,CM",31,21,26,80.8,289,125,11,11,100,4,8,50,2,2,100,0,0.1,0.1,3,2,3,0,5
"303","8/13/2022","Aston Villa","Jacob Ramsey",2001-03-17,"LM",89,59,62,95.2,712,165,37,38,97.4,16,17,94.1,0,1,0,0,0.1,0,1,9,1,0,2
"304","8/13/2022","Aston Villa","Ashley Young",1985-06-13,"RB,LM",1,1,1,100,21,18,0,0,NA,1,1,100,0,0,NA,0,0,0,0,0,0,0,0
"305","8/13/2022","Aston Villa","John McGinn",1993-12-30,"RM",90,44,54,81.5,828,317,17,18,94.4,22,26,84.6,5,9,55.6,0,0.3,0.2,2,8,0,0,4
"306","8/13/2022","Aston Villa","Boubacar Kamara",1999-03-11,"DM,CM",90,62,76,81.6,1093,360,33,36,91.7,22,25,88,7,11,63.6,0,0,0,0,10,0,0,8
"307","8/13/2022","Aston Villa","Lucas Digne",1993-07-03,"LB",90,62,80,77.5,889,198,38,41,92.7,22,31,71,2,5,40,0,0,0.1,0,2,2,1,3
