,Match_Date,Team,Player,DOB,Pos,Min,Att,Live_Pass_Types,Dead_Pass_Types,FK_Pass_Types,TB_Pass_Types,Sw_Pass_Types,Crs_Pass_Types,TI_Pass_Types,CK_Pass_Types,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes
203,8/6/2022,Chelsea,Marc Cucurella,7/13/1998,LM,16,21,17,3,1,0,0,2,1,1,0,1,0,17,1,0
204,8/6/2022,Chelsea,Thiago Silva,11/18/1983,CB,90,76,75,1,1,0,0,0,0,0,0,0,0,67,0,0
205,8/6/2022,Chelsea,César Azpilicueta,9/27/1988,CB,90,68,64,4,2,0,0,1,2,0,0,0,0,60,0,0
206,8/6/2022,Chelsea,Edouard Mendy,10/2/1991,GK,90,25,18,7,0,0,0,0,0,0,0,0,0,24,0,0
207,8/7/2022,Leicester City,Jamie Vardy,6/26/1986,FW,90,11,8,3,0,0,0,0,0,0,0,0,0,8,0,1
208,8/7/2022,Leicester City,James Maddison,3/17/1996,"FW,AM",90,69,63,6,1,0,0,5,0,5,4,1,0,55,0,2
209,8/7/2022,Leicester City,Kiernan Dewsbury-Hall,10/12/1997,DM,72,45,45,0,0,1,0,1,0,0,0,0,0,40,0,0
210,8/7/2022,Leicester City,Patson Daka,12/17/1997,FW,18,5,4,1,0,0,0,0,1,0,0,0,0,1,0,0
211,8/7/2022,Leicester City,Wilfred Ndidi,5/2/1996,"DM,CM",90,77,77,0,0,0,0,0,0,0,0,0,0,68,0,2
212,8/7/2022,Leicester City,Youri Tielemans,2/10/1997,"DM,CM",90,75,73,0,0,0,0,0,0,0,0,0,0,66,2,0
213,8/7/2022,Leicester City,James Justin,9/17/1997,WB,90,34,25,9,1,0,0,1,8,0,0,0,0,30,0,1
214,8/7/2022,Leicester City,Timothy Castagne,4/11/1995,WB,90,55,45,10,0,0,0,3,10,0,0,0,0,46,0,1
215,8/7/2022,Leicester City,Daniel Amartey,5/13/1994,CB,90,71,69,2,1,0,0,0,1,0,0,0,0,69,0,0
216,8/7/2022,Leicester City,Jonny Evans,6/10/1987,CB,90,63,63,0,0,0,0,0,0,0,0,0,0,61,0,0
217,8/7/2022,Leicester City,Wesley Fofana,5/3/2000,CB,90,86,85,1,1,0,0,0,0,0,0,0,0,73,0,2
218,8/7/2022,Leicester City,Danny Ward,5/14/1993,GK,90,30,25,5,2,0,0,0,0,0,0,0,0,21,0,0
219,8/7/2022,Brentford,Ivan Toney,10/30/1995,FW,90,28,25,3,1,1,0,2,0,0,0,0,0,17,0,0
220,8/7/2022,Brentford,Yoane Wissa,10/7/1995,"LW,LM",82,15,15,0,0,0,0,2,0,0,0,0,0,10,0,2
221,8/7/2022,Brentford,Halil Dervişoğlu,4/16/1999,RM,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,8/7/2022,Brentford,Bryan Mbeumo,8/13/1999,"RW,RB",90,28,27,1,0,0,0,3,1,0,0,0,0,21,0,1
223,8/7/2022,Brentford,Mathias Jensen,6/4/1995,LM,58,41,35,6,1,0,2,3,1,3,2,1,0,34,0,0
224,8/7/2022,Brentford,Josh Dasilva,1/14/1998,"RM,CM",32,20,15,5,2,0,0,3,0,3,2,0,0,16,0,0
225,8/7/2022,Brentford,Christian Nørgaard,10/18/1993,CM,72,40,40,0,0,0,0,0,0,0,0,0,0,36,0,0
226,8/7/2022,Brentford,Shandon Baptiste,12/14/1997,CM,18,6,5,0,0,0,0,0,0,0,0,0,0,5,1,0
227,8/7/2022,Brentford,Vitaly Janelt,2/16/1998,"RM,CB",90,52,50,1,0,0,2,1,1,0,0,0,0,46,1,0
228,8/7/2022,Brentford,Rico Henry,6/14/1997,LB,90,42,38,4,0,1,0,1,4,0,0,0,0,31,0,1
229,8/7/2022,Brentford,Ben Mee,11/13/1988,CB,58,65,64,1,1,0,1,0,0,0,0,0,0,55,0,0
230,8/7/2022,Brentford,Keane Lewis-Potter,9/14/2000,"LW,LM",32,6,6,0,0,0,0,0,0,0,0,0,0,3,0,1
231,8/7/2022,Brentford,Pontus Jansson,8/30/1990,CB,90,60,60,0,0,1,0,0,0,0,0,0,0,56,0,0
232,8/7/2022,Brentford,Aaron Hickey,4/18/2002,RB,82,48,44,4,0,0,1,1,4,0,0,0,0,39,0,0
233,8/7/2022,Brentford,Mads Bech Sørensen,6/15/1998,CB,8,6,5,1,0,0,0,0,1,0,0,0,0,4,0,0
234,8/7/2022,Brentford,David Raya,10/31/1994,GK,90,40,30,10,3,0,0,0,0,0,0,0,0,31,0,0
235,8/7/2022,Manchester United,Christian Eriksen,9/1/1991,"FW,CM",90,65,58,7,2,0,0,6,0,2,1,1,0,46,0,1
236,8/7/2022,Manchester United,Marcus Rashford,1/30/1997,LW,90,21,20,0,0,0,0,0,0,0,0,0,0,17,1,0
237,8/7/2022,Manchester United,Jadon Sancho,11/16/1999,RW,89,35,34,1,0,0,0,3,1,0,0,0,0,28,0,1
238,8/7/2022,Manchester United,Anthony Elanga,1/20/2002,RW,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
239,8/7/2022,Manchester United,Bruno Fernandes,10/17/1993,LM,89,72,67,5,2,0,0,7,1,2,1,0,0,55,0,2
240,8/7/2022,Manchester United,Alejandro Garnacho,5/29/2004,LM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,8/7/2022,Manchester United,Fred,10/8/1992,CM,52,41,38,3,3,0,0,0,0,0,0,0,0,33,0,1
242,8/7/2022,Manchester United,Cristiano Ronaldo,8/15/1984,FW,38,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0
243,8/7/2022,Manchester United,Scott McTominay,4/16/1996,RM,77,28,27,1,0,0,1,0,1,0,0,0,0,19,0,1
244,8/7/2022,Manchester United,Donny van de Beek,1/3/1997,RM,13,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0
245,8/7/2022,Manchester United,Luke Shaw,6/23/1995,LB,89,71,61,10,1,0,1,5,7,2,2,0,0,56,0,3
246,8/7/2022,Manchester United,Tyrell Malacia,9/2/1998,LB,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
247,8/7/2022,Manchester United,Lisandro Martínez,7/7/1997,CB,90,81,69,11,3,0,3,0,0,0,0,0,0,75,1,0
248,8/7/2022,Manchester United,Harry Maguire,10/8/1992,CB,90,72,71,1,1,0,2,0,0,0,0,0,0,63,0,0
249,8/7/2022,Manchester United,Diogo Dalot,11/2/1998,RB,90,64,51,12,0,0,0,3,12,0,0,0,0,47,1,1
250,8/7/2022,Manchester United,David de Gea,2/15/1990,GK,90,28,24,4,1,0,0,0,0,0,0,0,0,23,0,0
251,8/7/2022,Brighton & Hove Albion,Danny Welbeck,3/25/1990,FW,89,24,24,0,0,0,0,0,0,0,0,0,0,20,0,0
252,8/7/2022,Brighton & Hove Albion,Deniz Undav,7/6/1996,FW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,8/7/2022,Brighton & Hove Albion,Leandro Trossard,4/9/1994,"LW,FW",74,22,22,0,0,2,0,3,0,0,0,0,0,16,0,4
254,8/7/2022,Brighton & Hove Albion,Tariq Lamptey,11/29/1999,"RW,WB",16,9,6,3,0,0,0,1,3,0,0,0,0,7,0,0
255,8/7/2022,Brighton & Hove Albion,Solly March,7/9/1994,"RW,LB,WB",89,31,28,3,0,0,1,0,3,0,0,0,0,23,0,0
256,8/7/2022,Brighton & Hove Albion,Levi Colwill,9/22/2002,AM,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
257,8/7/2022,Brighton & Hove Albion,Adam Lallana,2/19/1988,AM,75,39,36,3,0,0,0,1,1,0,0,0,0,34,0,0
258,8/7/2022,Brighton & Hove Albion,Enock Mwepu,6/3/1997,"LW,AM",15,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0
259,8/7/2022,Brighton & Hove Albion,Moisés Caicedo,2/2/2001,"CM,LM,DM",90,35,35,0,0,0,0,1,0,0,0,0,0,29,0,1
260,8/7/2022,Brighton & Hove Albion,Alexis Mac Allister,5/18/1998,"CM,DM",90,28,28,0,0,0,0,0,0,0,0,0,0,25,0,0
261,8/7/2022,Brighton & Hove Albion,Pascal Groß,5/1/1991,"CM,RM,AM",90,33,30,3,1,1,0,5,0,2,1,1,0,18,0,2
262,8/7/2022,Brighton & Hove Albion,Adam Webster,6/10/1994,CB,90,36,31,5,1,0,0,0,4,0,0,0,0,24,0,1
263,8/7/2022,Brighton & Hove Albion,Lewis Dunk,3/15/1991,CB,90,26,22,4,4,0,0,0,0,0,0,0,0,14,0,1
264,8/7/2022,Brighton & Hove Albion,Joël Veltman,7/3/1991,"CB,RB",90,39,26,13,2,0,0,1,11,0,0,0,0,24,0,2
265,8/7/2022,Brighton & Hove Albion,Robert Sánchez,3/7/1997,GK,90,30,16,13,2,0,0,0,0,0,0,0,0,9,1,0
266,8/7/2022,West Ham United,Michail Antonio,11/24/1989,FW,56,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
267,8/7/2022,West Ham United,Gianluca Scamacca,6/3/1998,FW,34,6,6,0,0,0,1,0,0,0,0,0,0,6,0,0
268,8/7/2022,West Ham United,Pablo Fornals,9/16/1995,"LW,FW,RW",89,24,20,3,0,0,1,2,1,1,1,0,0,18,1,0
269,8/7/2022,West Ham United,Conor Coventry,11/16/1999,"CM,FW",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,8/7/2022,West Ham United,Jarrod Bowen,5/10/1996,"RW,RM,AM",89,11,10,1,1,0,0,1,0,0,0,0,0,5,0,1
271,8/7/2022,West Ham United,Flynn Downes,7/11/1998,RM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,8/7/2022,West Ham United,Manuel Lanzini,9/2/1992,"AM,LW",56,16,14,2,0,0,0,0,0,0,0,0,0,14,0,0
273,8/7/2022,West Ham United,Saïd Benrahma,8/20/1994,"LM,LW",34,10,10,0,0,0,0,3,0,0,0,0,0,7,0,0
274,8/7/2022,West Ham United,Declan Rice,6/29/1998,"DM,CM",90,37,37,0,0,0,1,0,0,0,0,0,0,33,0,1
275,8/7/2022,West Ham United,Tomáš Souček,9/26/1994,"DM,CM",90,23,23,0,0,0,1,0,0,0,0,0,0,16,0,1
276,8/7/2022,West Ham United,Aaron Cresswell,5/2/1989,LB,90,27,24,3,1,0,0,3,2,0,0,0,0,21,0,0
277,8/7/2022,West Ham United,Kurt Zouma,1/23/1994,CB,90,33,28,4,2,0,0,0,0,0,0,0,0,28,1,0
278,8/7/2022,West Ham United,Ben Johnson,7/19/1999,CB,90,36,35,0,0,0,2,0,0,0,0,0,0,28,1,0
279,8/7/2022,West Ham United,Vladimír Coufal,9/14/1991,RB,90,30,21,8,0,0,0,3,8,0,0,0,0,20,1,2
280,8/7/2022,West Ham United,Łukasz Fabiański,1/6/1985,GK,28,9,8,1,0,0,0,0,0,0,0,0,0,5,0,0
281,8/7/2022,West Ham United,Alphonse Areola,9/26/1992,GK,62,28,19,9,1,0,0,0,0,0,0,0,0,20,0,0
282,8/7/2022,Manchester City,Erling Haaland,7/9/2000,FW,77,24,22,1,0,0,0,0,0,0,0,0,0,21,1,0
283,8/7/2022,Manchester City,Julián Álvarez,8/2/1999,FW,13,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
284,8/7/2022,Manchester City,Jack Grealish,10/21/1994,LW,90,69,68,1,0,0,0,4,0,1,1,0,0,60,0,0
285,8/7/2022,Manchester City,Phil Foden,3/23/2000,RW,87,54,53,1,0,0,1,3,0,1,1,0,0,49,0,1
286,8/7/2022,Manchester City,Riyad Mahrez,9/15/1990,RW,3,3,1,2,1,0,0,1,0,1,1,0,0,3,0,0
287,8/7/2022,Manchester City,İlkay Gündoğan,1/18/1990,LM,77,63,62,1,0,0,1,1,0,1,0,0,0,57,0,1
288,8/7/2022,Manchester City,Bernardo Silva,8/20/1993,LM,13,17,17,0,0,0,1,1,0,0,0,0,0,14,0,0
289,8/7/2022,Manchester City,Rodri,5/13/1996,CM,88,101,100,1,1,0,0,0,0,0,0,0,0,95,0,0
290,8/7/2022,Manchester City,Kalvin Phillips,4/5/1995,CM,2,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0
291,8/7/2022,Manchester City,Kevin De Bruyne,5/27/1991,RM,87,65,65,0,0,1,1,5,0,0,0,0,0,50,0,0
292,8/7/2022,Manchester City,Cole Palmer,2/7/2002,RM,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
293,8/7/2022,Manchester City,João Cancelo,3/23/1994,LB,90,118,111,7,2,0,2,2,5,0,0,0,0,111,0,1
294,8/7/2022,Manchester City,Nathan Aké,9/8/1994,CB,90,106,105,1,1,0,1,0,0,0,0,0,0,99,0,0
295,8/7/2022,Manchester City,Rúben Dias,2/24/1997,CB,90,95,94,1,1,0,1,0,0,0,0,0,0,94,0,1
296,8/7/2022,Manchester City,Kyle Walker,3/26/1990,RB,90,96,87,9,2,0,1,1,7,0,0,0,0,87,0,0
297,8/7/2022,Manchester City,Ederson,9/3/1992,GK,90,43,36,7,2,0,0,0,0,0,0,0,0,39,0,0
298,8/13/2022,Aston Villa,Ollie Watkins,5/25/1995,FW,90,24,23,1,0,0,0,0,1,0,0,0,0,20,0,0
299,8/13/2022,Aston Villa,Danny Ings,7/9/1992,FW,77,19,19,0,0,2,0,0,0,0,0,0,0,14,0,1
300,8/13/2022,Aston Villa,Leon Bailey,8/11/1997,"FW,LM",13,3,2,1,0,0,0,0,0,0,0,0,0,3,0,0
301,8/13/2022,Aston Villa,Philippe Coutinho,4/18/1992,AM,59,37,36,1,1,0,0,0,0,0,0,0,0,30,0,0
302,8/13/2022,Aston Villa,Emi Buendía,5/14/1996,"AM,CM",31,26,24,2,0,1,0,1,0,2,1,0,0,21,0,1
303,8/13/2022,Aston Villa,Jacob Ramsey,3/17/2001,LM,89,62,62,0,0,0,0,0,0,0,0,0,0,59,0,0
304,8/13/2022,Aston Villa,Ashley Young,6/13/1985,"RB,LM",1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
305,8/13/2022,Aston Villa,John McGinn,12/30/1993,RM,90,54,47,6,1,0,0,5,1,3,3,0,0,44,1,0
306,8/13/2022,Aston Villa,Boubacar Kamara,3/11/1999,"DM,CM",90,76,75,1,1,0,1,0,0,0,0,0,0,62,0,1
307,8/13/2022,Aston Villa,Lucas Digne,7/3/1993,LB,90,80,69,11,1,0,0,7,10,0,0,0,0,62,0,2
308,8/13/2022,Aston Villa,Tyrone Mings,10/18/1992,CB,90,60,57,3,2,0,0,0,1,0,0,0,0,53,0,1
309,8/13/2022,Aston Villa,Diego Carlos,10/22/1992,CB,89,53,53,0,0,0,0,0,0,0,0,0,0,44,0,0
310,8/13/2022,Aston Villa,Calum Chambers,7/6/1994,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,8/13/2022,Aston Villa,Matty Cash,8/7/1997,RB,89,43,36,6,0,1,0,1,6,0,0,0,0,34,1,0
312,8/13/2022,Aston Villa,Ezri Konsa,1/8/1997,"CB,RB",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
313,8/13/2022,Aston Villa,Emiliano Martínez,9/30/1991,GK,90,17,12,5,4,0,0,0,0,0,0,0,0,12,0,0
314,8/13/2022,Everton,Anthony Gordon,9/12/2000,"FW,LW",90,18,15,3,0,0,0,2,1,2,2,0,0,10,0,2
315,8/13/2022,Everton,Demarai Gray,5/19/1996,"LW,RW",80,22,15,7,2,0,0,3,0,3,2,0,0,19,0,0
316,8/13/2022,Everton,Amadou Onana,8/24/2000,DM,10,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
317,8/13/2022,Everton,Dwight McNeil,3/9/1999,RW,63,21,18,3,0,0,0,3,1,2,2,0,0,16,0,1
318,8/13/2022,Everton,Salomón Rondón,10/28/1988,FW,27,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0
319,8/13/2022,Everton,Vitaliy Mykolenko,3/20/1999,"LM,LB",90,53,45,7,0,0,0,3,6,1,1,0,0,35,1,3
320,8/13/2022,Everton,Alex Iwobi,1/28/1996,"CM,RW",90,49,49,0,0,2,2,1,0,0,0,0,0,40,0,0
321,8/13/2022,Everton,Abdoulaye Doucouré,5/29/1992,CM,34,11,11,0,0,0,0,0,0,0,0,0,0,8,0,0
322,8/13/2022,Everton,Tom Davies,5/23/1998,"CM,DM",56,27,26,1,1,0,1,0,0,0,0,0,0,24,0,1
323,8/13/2022,Everton,Nathan Patterson,12/24/2000,"RM,RB",90,27,17,9,0,0,0,1,9,0,0,0,0,14,1,3
324,8/13/2022,Everton,James Tarkowski,3/4/1992,CB,90,50,47,2,2,0,1,0,0,0,0,0,0,41,1,1
325,8/13/2022,Everton,Conor Coady,9/16/1992,CB,80,54,50,4,3,0,3,0,1,0,0,0,0,46,0,0
326,8/13/2022,Everton,Dele Alli,12/15/1995,AM,10,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0
327,8/13/2022,Everton,Mason Holgate,1/7/1996,CB,90,37,36,1,1,0,3,0,0,0,0,0,0,28,0,0
328,8/13/2022,Everton,Jordan Pickford,10/6/1993,GK,90,32,24,8,2,0,0,0,0,0,0,0,0,21,0,0
329,8/13/2022,Manchester City,Erling Haaland,7/3/2000,FW,73,2,1,1,0,1,0,0,0,0,0,0,0,2,0,0
330,8/13/2022,Manchester City,Julián Álvarez,7/27/1999,FW,17,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
331,8/13/2022,Manchester City,Phil Foden,3/17/2000,LW,45,34,31,3,0,0,0,5,0,3,0,3,0,30,0,1
332,8/13/2022,Manchester City,Jack Grealish,10/15/1994,LW,45,27,27,0,0,0,0,0,0,0,0,0,0,25,0,0
333,8/13/2022,Manchester City,Riyad Mahrez,9/9/1990,RW,90,76,74,2,2,1,4,6,0,0,0,0,0,67,0,0
334,8/13/2022,Manchester City,Kevin De Bruyne,5/21/1991,"AM,RM",90,61,50,10,1,1,1,11,2,7,0,6,0,52,1,1
335,8/13/2022,Manchester City,İlkay Gündoğan,1/12/1990,DM,64,38,37,1,1,0,1,0,0,0,0,0,0,34,0,0
336,8/13/2022,Manchester City,Bernardo Silva,8/14/1994,LM,26,15,14,1,0,0,0,1,0,1,0,1,0,13,0,0
337,8/13/2022,Manchester City,Rodri,5/7/1996,"DM,CM",90,98,98,0,0,0,2,0,0,0,0,0,0,92,0,0
338,8/13/2022,Manchester City,João Cancelo,3/17/1994,LB,90,101,94,6,2,0,0,3,4,0,0,0,0,88,1,1
339,8/13/2022,Manchester City,Nathan Aké,9/2/1994,CB,90,89,88,1,1,0,0,0,0,0,0,0,0,86,0,0
340,8/13/2022,Manchester City,Rúben Dias,2/18/1997,CB,63,65,61,4,1,0,0,0,3,0,0,0,0,59,0,0
341,8/13/2022,Manchester City,John Stones,3/19/1994,CB,27,19,19,0,0,0,0,0,0,0,0,0,0,19,0,0
342,8/13/2022,Manchester City,Kyle Walker,3/20/1990,RB,81,83,80,3,1,0,0,1,2,0,0,0,0,76,0,0
343,8/13/2022,Manchester City,Rico Lewis,3/5/2004,RB,9,12,12,0,0,0,0,0,0,0,0,0,0,12,0,0
344,8/13/2022,Manchester City,Ederson,8/28/1992,GK,90,16,14,2,1,0,0,0,0,0,0,0,0,15,0,0
345,8/13/2022,Bournemouth,Kieffer Moore,8/10/1992,FW,89,25,20,5,0,0,0,0,0,0,0,0,0,15,0,1
346,8/13/2022,Bournemouth,Jamal Lowe,7/5/1994,FW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,8/13/2022,Bournemouth,Ryan Christie,9/10/1994,AM,62,14,14,0,0,0,0,0,0,0,0,0,0,10,0,0
348,8/13/2022,Bournemouth,Junior Stanislas,3/19/1989,AM,28,8,8,0,0,0,1,0,0,0,0,0,0,5,0,0
349,8/13/2022,Bournemouth,Marcus Tavernier,11/4/1998,AM,79,20,19,1,0,0,1,1,0,1,1,0,0,19,0,0
350,8/13/2022,Bournemouth,Marcos Senesi,2/10/1997,CB,11,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0
351,8/13/2022,Bournemouth,Ben Pearson,6/4/1994,CM,90,36,36,0,0,0,1,0,0,0,0,0,0,34,0,0
352,8/13/2022,Bournemouth,Lewis Cook,8/2/1996,CM,63,21,20,1,1,0,0,0,0,0,0,0,0,17,0,2
353,8/13/2022,Bournemouth,Philip Billing,4/15/1996,"CM,AM",27,10,10,0,0,0,0,0,0,0,0,0,0,8,0,0
354,8/13/2022,Bournemouth,Jack Stacey,12/5/1995,WB,90,26,22,3,0,0,0,2,3,0,0,0,0,16,1,1
355,8/13/2022,Bournemouth,Adam Smith,1/21/1991,WB,90,36,32,4,0,0,1,3,4,0,0,0,0,23,0,4
356,8/13/2022,Bournemouth,Lloyd Kelly,12/5/1997,CB,90,40,37,3,1,0,0,0,2,0,0,0,0,34,0,1
357,8/13/2022,Bournemouth,Jefferson Lerma,1/13/1994,"CB,CM",90,51,48,3,3,0,0,0,0,0,0,0,0,48,0,0
358,8/13/2022,Bournemouth,Chris Mepham,2/3/1997,CB,90,40,38,2,2,0,0,0,0,0,0,0,0,33,0,0
359,8/13/2022,Bournemouth,Mark Travers,2/26/1999,GK,90,35,16,19,4,0,0,0,0,0,0,0,0,29,0,0
360,8/13/2022,Southampton,Che Adams,6/18/1996,FW,90,14,14,0,0,0,0,1,0,0,0,0,0,7,0,0
361,8/13/2022,Southampton,Mohamed Elyounoussi,8/2/1994,AM,60,15,15,0,0,1,1,0,0,0,0,0,0,8,0,1
362,8/13/2022,Southampton,Adam Armstrong,8/16/1996,FW,30,12,11,1,0,0,0,0,0,0,0,0,0,8,0,1
363,8/13/2022,Southampton,Stuart Armstrong,11/22/1991,AM,61,14,11,3,0,0,0,1,1,0,0,0,0,11,0,0
364,8/13/2022,Southampton,Joe Aribo,7/4/1996,AM,29,10,10,0,0,0,0,0,0,0,0,0,0,7,0,0
365,8/13/2022,Southampton,Roméo Lavia,6/6/2003,"CM,DM",90,27,27,0,0,0,1,0,0,0,0,0,0,22,0,1
366,8/13/2022,Southampton,James Ward-Prowse,1/27/1994,"CM,DM",90,45,38,7,4,0,2,4,1,2,1,1,0,32,0,1
367,8/13/2022,Southampton,Moussa Djenepo,4/23/1998,"WB,LB",89,43,36,6,0,0,0,3,6,0,0,0,0,29,1,3
368,8/13/2022,Southampton,Jack Stephens,7/20/1993,LB,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
369,8/13/2022,Southampton,Kyle Walker-Peters,12/18/1996,"WB,RB",90,36,23,13,1,0,0,5,12,0,0,0,0,22,0,3
370,8/13/2022,Southampton,Mohammed Salisu,12/26/1998,CB,90,65,59,6,1,0,1,0,5,0,0,0,0,44,0,2
371,8/13/2022,Southampton,Jan Bednarek,12/17/1995,CB,69,32,29,3,3,0,0,0,0,0,0,0,0,25,0,0
372,8/13/2022,Southampton,Sekou Mara,7/21/2002,AM,21,2,2,0,0,1,0,0,0,0,0,0,0,2,0,0
373,8/13/2022,Southampton,Armel Bella Kotchap,4/15/2001,CB,90,31,31,0,0,0,0,1,0,0,0,0,0,19,0,1
374,8/13/2022,Southampton,Gavin Bazunu,9/4/2001,GK,90,30,21,9,3,0,0,0,0,0,0,0,0,17,0,0
375,8/13/2022,Leeds United,Patrick Bamford,10/5/1992,FW,27,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
376,8/13/2022,Leeds United,Daniel James,2/13/1997,"RW,FW",56,11,11,0,0,0,0,1,0,0,0,0,0,9,0,1
377,8/13/2022,Leeds United,Luis Sinisterra,4/27/1999,LW,7,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
378,8/13/2022,Leeds United,Jack Harrison,3/5/1996,LW,83,34,31,3,1,0,0,6,0,2,1,1,0,28,0,0
379,8/13/2022,Leeds United,Mateusz Klich,4/21/1990,"AM,LW",7,5,4,1,0,0,0,0,0,1,0,0,0,4,0,0
380,8/13/2022,Leeds United,Brenden Aaronson,1/6/2000,"RW,AM",90,43,41,2,0,1,0,2,0,2,0,2,0,30,0,3
381,8/13/2022,Leeds United,Rodrigo,10/5/1990,"FW,AM",90,33,29,4,0,0,1,1,1,0,0,0,0,26,0,1
382,8/13/2022,Leeds United,Tyler Adams,8/24/1998,DM,90,53,49,4,4,0,0,0,0,0,0,0,0,38,0,1
383,8/13/2022,Leeds United,Marc Roca,3/17/1996,DM,87,60,59,1,1,0,0,0,0,0,0,0,0,51,0,0
384,8/13/2022,Leeds United,Adam Forshaw,12/11/1990,DM,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
385,8/13/2022,Leeds United,Pascal Struijk,8/15/1999,LB,90,56,39,17,0,0,0,1,17,0,0,0,0,39,0,1
386,8/13/2022,Leeds United,Diego Llorente,8/26/1992,CB,90,43,41,1,1,0,0,0,0,0,0,0,0,34,1,0
387,8/13/2022,Leeds United,Robin Koch,6/26/1996,CB,90,64,62,2,2,0,0,0,0,0,0,0,0,47,0,0
388,8/13/2022,Leeds United,Rasmus Nissen,6/14/1997,RB,90,57,46,11,1,0,0,0,10,0,0,0,0,34,0,2
389,8/13/2022,Leeds United,Illan Meslier,9/25/1999,GK,90,30,20,10,1,0,0,0,0,0,0,0,0,19,0,0
390,8/13/2022,Wolverhampton Wanderers,Hwang Hee-chan,7/18/1995,FW,57,11,11,0,0,0,0,0,0,0,0,0,0,9,0,1
391,8/13/2022,Wolverhampton Wanderers,Gonçalo Guedes,3/23/1996,FW,33,8,8,0,0,0,0,0,0,0,0,0,0,6,0,1
392,8/13/2022,Wolverhampton Wanderers,Pedro Neto,10/9/1999,LW,77,26,22,4,1,0,0,9,0,3,2,1,0,16,0,3
393,8/13/2022,Wolverhampton Wanderers,Adama Traoré,7/16/1995,LW,13,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
394,8/13/2022,Wolverhampton Wanderers,Morgan Gibbs-White,7/19/1999,RW,90,44,40,4,1,0,0,3,1,2,0,1,0,36,0,0
395,8/13/2022,Wolverhampton Wanderers,Daniel Podence,1/5/1995,AM,90,33,30,2,0,0,0,1,1,0,0,0,0,17,1,2
396,8/13/2022,Wolverhampton Wanderers,Leander Dendoncker,12/23/1994,DM,90,40,38,2,2,0,2,0,0,0,0,0,0,34,0,2
397,8/13/2022,Wolverhampton Wanderers,Rúben Neves,10/17/1996,DM,90,54,49,5,5,0,1,0,0,0,0,0,0,36,0,4
398,8/13/2022,Wolverhampton Wanderers,Rayan Aït Nouri,4/4/2001,LB,90,50,41,9,0,0,0,2,9,0,0,0,0,34,0,3
399,8/13/2022,Wolverhampton Wanderers,Max Kilman,3/8/1997,CB,90,90,88,2,2,0,2,0,0,0,0,0,0,77,0,0
400,8/13/2022,Wolverhampton Wanderers,Nathan Collins,1/20/2001,CB,90,83,83,0,0,0,2,0,0,0,0,0,0,77,0,0
401,8/13/2022,Wolverhampton Wanderers,Jonny Castro,9/28/1993,RB,77,53,45,8,1,0,0,3,7,0,0,0,0,41,0,2
402,8/13/2022,Wolverhampton Wanderers,Nélson Semedo,2/26/1993,RB,13,11,7,4,0,0,0,1,4,0,0,0,0,6,0,1
403,8/13/2022,Wolverhampton Wanderers,José Sá,6/30/1992,GK,90,35,28,7,1,0,0,0,0,0,0,0,0,28,0,0
404,8/13/2022,Fulham,Aleksandar Mitrović,10/27/1993,FW,90,19,19,0,0,0,0,0,0,0,0,0,0,13,0,0
405,8/13/2022,Fulham,Neeskens Kebano,10/13/1991,LW,82,22,22,0,0,0,0,5,0,0,0,0,0,13,0,1
406,8/13/2022,Fulham,Jay Stansfield,3/12/2002,"RW,LW",8,4,4,0,0,0,0,1,0,0,0,0,0,1,0,0
