"","Match_Date","Team","Player","DOB","Pos","Min","CrdY","CrdR","2CrdY","Fls","Fld","Off","Crs","Int","TklW","PKwon","PKcon","OG","Recov","Won_Aerial_Duels","Lost_Aerial_Duels","Won_percent_Aerial_Duels"
"192","8/6/2022","Chelsea","Kai Havertz",1999-04-22,"LW",74,0,0,0,3,1,0,0,0,0,0,0,0,3,5,2,71.4
"193","8/6/2022","Chelsea","Armando Broja",2000-10-20,"FW",16,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,100
"194","8/6/2022","Chelsea","Mason Mount",1998-06-22,"RW",64,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,NA
"195","8/6/2022","Chelsea","Christian Pulisic",1997-11-06,"RW",26,0,0,0,1,3,0,0,1,1,0,0,0,3,0,1,0
"196","8/6/2022","Chelsea","Ben Chilwell",1996-05-13,"LM",64,0,0,0,0,3,0,2,0,0,1,0,0,1,0,0,NA
"197","8/6/2022","Chelsea","Ruben Loftus-Cheek",1995-07-19,"RM",26,0,0,0,1,1,0,0,0,1,0,0,0,1,2,1,66.7
"198","8/6/2022","Chelsea","Jorginho",1991-05-13,"CM",89,0,0,0,0,1,0,0,0,0,0,0,0,11,1,0,100
"199","8/6/2022","Chelsea","Conor Gallagher",1999-08-15,"CM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100
"200","8/6/2022","Chelsea","N'Golo Kanté",1990-11-27,"CM",90,0,0,0,0,0,1,1,2,2,0,0,0,12,0,1,0
"201","8/6/2022","Chelsea","Reece James",1999-04-17,"RM,CB,LM",90,1,0,0,1,0,0,17,1,0,0,0,0,6,2,0,100
"202","8/6/2022","Chelsea","Kalidou Koulibaly",1991-05-12,"CB",74,0,0,0,2,1,0,0,1,0,0,0,0,4,3,2,60
"203","8/6/2022","Chelsea","Marc Cucurella",1998-07-13,"LM",16,1,0,0,0,0,0,2,0,1,0,0,0,3,0,0,NA
"204","8/6/2022","Chelsea","Thiago Silva",1983-11-18,"CB",90,0,0,0,0,0,0,0,3,0,0,0,0,4,3,1,75
"205","8/6/2022","Chelsea","César Azpilicueta",1988-09-27,"CB",90,0,0,0,0,0,0,1,1,3,0,0,0,5,2,4,33.3
"206","8/6/2022","Chelsea","Edouard Mendy",1991-10-02,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100
"207","8/7/2022","Leicester City","Jamie Vardy",1986-06-26,"FW",90,0,0,0,1,0,1,0,0,2,0,0,0,3,1,2,33.3
"208","8/7/2022","Leicester City","James Maddison",1996-03-17,"FW,AM",90,0,0,0,2,1,0,5,0,0,0,0,0,0,0,1,0
"209","8/7/2022","Leicester City","Kiernan Dewsbury-Hall",1997-10-12,"DM",72,0,0,0,0,1,0,1,2,1,0,0,0,2,0,0,NA
"210","8/7/2022","Leicester City","Patson Daka",1997-12-17,"FW",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"211","8/7/2022","Leicester City","Wilfred Ndidi",1996-05-02,"DM,CM",90,0,0,0,1,0,0,0,1,1,0,0,0,11,0,0,NA
"212","8/7/2022","Leicester City","Youri Tielemans",1997-02-10,"DM,CM",90,0,0,0,1,1,0,0,0,1,0,0,0,8,5,2,71.4
"213","8/7/2022","Leicester City","James Justin",1997-09-17,"WB",90,0,0,0,0,2,0,1,1,3,0,0,0,3,0,1,0
"214","8/7/2022","Leicester City","Timothy Castagne",1995-04-11,"WB",90,0,0,0,1,0,0,3,1,0,0,0,0,5,4,5,44.4
"215","8/7/2022","Leicester City","Daniel Amartey",1994-05-13,"CB",90,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,NA
"216","8/7/2022","Leicester City","Jonny Evans",1987-06-10,"CB",90,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,50
"217","8/7/2022","Leicester City","Wesley Fofana",2000-05-03,"CB",90,0,0,0,0,0,1,0,5,1,0,0,0,7,3,2,60
"218","8/7/2022","Leicester City","Danny Ward",1993-05-14,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"219","8/7/2022","Brentford","Ivan Toney",1995-10-30,"FW",90,0,0,0,0,0,1,2,1,0,0,0,0,6,4,6,40
"220","8/7/2022","Brentford","Yoane Wissa",1995-10-07,"LW,LM",82,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,50
"221","8/7/2022","Brentford","Halil Dervişoğlu",1999-04-16,"RM",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"222","8/7/2022","Brentford","Bryan Mbeumo",1999-08-13,"RW,RB",90,0,0,0,1,0,1,3,2,1,0,0,0,6,1,1,50
"223","8/7/2022","Brentford","Mathias Jensen",1995-06-04,"LM",58,0,0,0,1,0,0,3,0,0,0,0,0,2,1,0,100
"224","8/7/2022","Brentford","Josh Dasilva",1998-01-14,"RM,CM",32,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,NA
"225","8/7/2022","Brentford","Christian Nørgaard",1993-10-18,"CM",72,0,0,0,1,1,0,0,1,1,0,0,0,8,0,0,NA
"226","8/7/2022","Brentford","Shandon Baptiste",1997-12-14,"CM",18,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,100
"227","8/7/2022","Brentford","Vitaly Janelt",1998-02-16,"RM,CB",90,0,0,0,0,2,0,1,0,1,0,0,0,7,1,1,50
"228","8/7/2022","Brentford","Rico Henry",1997-06-14,"LB",90,0,0,0,0,1,0,1,0,0,0,0,0,5,2,3,40
"229","8/7/2022","Brentford","Ben Mee",1988-11-13,"CB",58,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,100
"230","8/7/2022","Brentford","Keane Lewis-Potter",2000-09-14,"LW,LM",32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"231","8/7/2022","Brentford","Pontus Jansson",1990-08-30,"CB",90,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,50
"232","8/7/2022","Brentford","Aaron Hickey",2002-04-18,"RB",82,0,0,0,1,0,0,1,1,0,0,0,0,2,0,1,0
"233","8/7/2022","Brentford","Mads Bech Sørensen",1998-06-15,"CB",8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,100
"234","8/7/2022","Brentford","David Raya",1994-10-31,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"235","8/7/2022","Manchester United","Christian Eriksen",1991-09-01,"FW,CM",90,0,0,0,0,1,0,6,0,2,0,0,0,8,0,1,0
"236","8/7/2022","Manchester United","Marcus Rashford",1997-01-30,"LW",90,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0
"237","8/7/2022","Manchester United","Jadon Sancho",1999-11-16,"RW",89,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,NA
"238","8/7/2022","Manchester United","Anthony Elanga",2002-01-20,"RW",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
"239","8/7/2022","Manchester United","Bruno Fernandes",1993-10-17,"LM",89,0,0,0,0,3,1,7,0,0,0,0,0,4,0,1,0
"240","8/7/2022","Manchester United","Alejandro Garnacho",2004-05-29,"LM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"241","8/7/2022","Manchester United","Fred",1992-10-08,"CM",52,0,0,0,1,0,0,0,2,0,0,0,0,4,0,0,NA
"242","8/7/2022","Manchester United","Cristiano Ronaldo",1984-08-15,"FW",38,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,100
"243","8/7/2022","Manchester United","Scott McTominay",1996-04-16,"RM",77,1,0,0,2,2,0,0,2,0,0,0,0,5,2,0,100
"244","8/7/2022","Manchester United","Donny van de Beek",1997-01-03,"RM",13,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100
"245","8/7/2022","Manchester United","Luke Shaw",1995-06-23,"LB",89,1,0,0,1,1,0,5,2,2,0,0,0,5,1,2,33.3
"246","8/7/2022","Manchester United","Tyrell Malacia",1998-09-02,"LB",1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,100
"247","8/7/2022","Manchester United","Lisandro Martínez",1997-07-07,"CB",90,1,0,0,1,2,0,0,1,0,0,0,0,15,0,0,NA
"248","8/7/2022","Manchester United","Harry Maguire",1992-10-08,"CB",90,1,0,0,1,1,0,0,4,1,0,0,0,9,1,1,50
"249","8/7/2022","Manchester United","Diogo Dalot",1998-11-02,"RB",90,0,0,0,0,1,0,3,3,1,0,0,0,5,3,1,75
"250","8/7/2022","Manchester United","David de Gea",1990-02-15,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"251","8/7/2022","Brighton & Hove Albion","Danny Welbeck",1990-03-25,"FW",89,0,0,0,1,1,1,0,1,2,0,0,0,3,1,1,50
"252","8/7/2022","Brighton & Hove Albion","Deniz Undav",1996-07-06,"FW",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"253","8/7/2022","Brighton & Hove Albion","Leandro Trossard",1994-04-09,"LW,FW",74,1,0,0,0,1,0,3,1,0,0,0,0,7,1,1,50
"254","8/7/2022","Brighton & Hove Albion","Tariq Lamptey",1999-11-29,"RW,WB",16,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
"255","8/7/2022","Brighton & Hove Albion","Solly March",1994-07-09,"RW,LB,WB",89,0,0,0,3,1,0,0,0,0,0,0,0,6,1,2,33.3
"256","8/7/2022","Brighton & Hove Albion","Levi Colwill",2002-09-22,"AM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"257","8/7/2022","Brighton & Hove Albion","Adam Lallana",1988-02-19,"AM",75,0,0,0,0,1,0,1,1,0,0,0,0,4,1,1,50
"258","8/7/2022","Brighton & Hove Albion","Enock Mwepu",1997-06-03,"LW,AM",15,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0
"259","8/7/2022","Brighton & Hove Albion","Moisés Caicedo",2001-02-02,"CM,LM,DM",90,0,0,0,2,2,0,1,3,2,0,0,0,9,2,1,66.7
"260","8/7/2022","Brighton & Hove Albion","Alexis Mac Allister",1998-05-18,"CM,DM",90,0,0,0,3,0,0,0,2,1,0,0,1,9,0,0,NA
"261","8/7/2022","Brighton & Hove Albion","Pascal Groß",1991-05-01,"CM,RM,AM",90,0,0,0,0,0,0,5,0,0,0,0,0,4,0,1,0
"262","8/7/2022","Brighton & Hove Albion","Adam Webster",1994-06-10,"CB",90,0,0,0,0,0,0,0,1,1,0,0,0,4,1,0,100
"263","8/7/2022","Brighton & Hove Albion","Lewis Dunk",1991-03-15,"CB",90,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,100
"264","8/7/2022","Brighton & Hove Albion","Joël Veltman",1991-07-03,"CB,RB",90,0,0,0,1,0,0,1,3,2,0,0,0,6,1,2,33.3
"265","8/7/2022","Brighton & Hove Albion","Robert Sánchez",1997-03-07,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"266","8/7/2022","West Ham United","Michail Antonio",1989-11-24,"FW",56,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,33.3
"267","8/7/2022","West Ham United","Gianluca Scamacca",1998-06-03,"FW",34,0,0,0,1,0,1,0,0,0,0,0,0,2,3,1,75
"268","8/7/2022","West Ham United","Pablo Fornals",1995-09-16,"LW,FW,RW",89,0,0,0,0,1,0,2,2,0,0,0,0,6,0,2,0
"269","8/7/2022","West Ham United","Conor Coventry",1999-11-16,"CM,FW",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"270","8/7/2022","West Ham United","Jarrod Bowen",1996-05-10,"RW,RM,AM",89,0,0,0,0,1,0,1,2,0,0,0,0,3,1,0,100
"271","8/7/2022","West Ham United","Flynn Downes",1998-07-11,"RM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"272","8/7/2022","West Ham United","Manuel Lanzini",1992-09-02,"AM,LW",56,0,0,0,1,0,1,0,0,0,0,0,0,3,0,1,0
"273","8/7/2022","West Ham United","Saïd Benrahma",1994-08-20,"LM,LW",34,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,NA
"274","8/7/2022","West Ham United","Declan Rice",1998-06-29,"DM,CM",90,0,0,0,1,0,0,0,0,3,0,0,0,7,0,0,NA
"275","8/7/2022","West Ham United","Tomáš Souček",1994-09-26,"DM,CM",90,0,0,0,1,0,0,0,1,1,0,0,0,6,1,5,16.7
"276","8/7/2022","West Ham United","Aaron Cresswell",1989-05-02,"LB",90,0,0,0,0,0,0,3,2,1,0,0,0,5,1,0,100
"277","8/7/2022","West Ham United","Kurt Zouma",1994-01-23,"CB",90,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,100
"278","8/7/2022","West Ham United","Ben Johnson",1999-07-19,"CB",90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA
"279","8/7/2022","West Ham United","Vladimír Coufal",1991-09-14,"RB",90,0,0,0,2,0,0,3,3,1,0,0,0,3,1,0,100
"280","8/7/2022","West Ham United","Łukasz Fabiański",1985-01-06,"GK",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"281","8/7/2022","West Ham United","Alphonse Areola",1992-09-26,"GK",62,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA
"282","8/7/2022","Manchester City","Erling Haaland",2000-07-09,"FW",77,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,NA
"283","8/7/2022","Manchester City","Julián Álvarez",1999-08-02,"FW",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"284","8/7/2022","Manchester City","Jack Grealish",1994-10-21,"LW",90,0,0,0,0,2,0,4,0,0,0,0,0,6,0,2,0
"285","8/7/2022","Manchester City","Phil Foden",2000-03-23,"RW",87,0,0,0,0,2,0,3,0,1,0,0,0,4,0,1,0
"286","8/7/2022","Manchester City","Riyad Mahrez",1990-09-15,"RW",3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
"287","8/7/2022","Manchester City","İlkay Gündoğan",1990-01-18,"LM",77,0,0,0,1,0,1,1,0,0,0,0,0,4,0,0,NA
"288","8/7/2022","Manchester City","Bernardo Silva",1993-08-20,"LM",13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,NA
"289","8/7/2022","Manchester City","Rodri",1996-05-13,"CM",88,0,0,0,0,1,0,0,1,1,0,0,0,7,3,3,50
"290","8/7/2022","Manchester City","Kalvin Phillips",1995-04-05,"CM",2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA
"291","8/7/2022","Manchester City","Kevin De Bruyne",1991-05-27,"RM",87,0,0,0,0,0,0,5,0,0,0,0,0,4,0,1,0
"292","8/7/2022","Manchester City","Cole Palmer",2002-02-07,"RM",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"293","8/7/2022","Manchester City","João Cancelo",1994-03-23,"LB",90,1,0,0,1,0,0,2,1,1,0,0,0,8,2,1,66.7
"294","8/7/2022","Manchester City","Nathan Aké",1994-09-08,"CB",90,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,100
"295","8/7/2022","Manchester City","Rúben Dias",1997-02-24,"CB",90,0,0,0,2,1,0,0,0,0,0,0,0,1,1,2,33.3
"296","8/7/2022","Manchester City","Kyle Walker",1990-03-26,"RB",90,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0,100
"297","8/7/2022","Manchester City","Ederson",1992-09-03,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100
"298","8/13/2022","Aston Villa","Ollie Watkins",1995-05-25,"FW",90,0,0,0,0,1,0,0,0,1,0,0,0,3,1,3,25
"299","8/13/2022","Aston Villa","Danny Ings",1992-07-09,"FW",77,1,0,0,3,0,0,0,0,0,0,0,0,2,1,0,100
"300","8/13/2022","Aston Villa","Leon Bailey",1997-08-11,"FW,LM",13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
"301","8/13/2022","Aston Villa","Philippe Coutinho",1992-04-18,"AM",59,1,0,0,1,0,0,0,0,1,0,0,0,6,0,3,0
"302","8/13/2022","Aston Villa","Emi Buendía",1996-05-14,"AM,CM",31,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,NA
"303","8/13/2022","Aston Villa","Jacob Ramsey",2001-03-17,"LM",89,0,0,0,1,1,0,0,3,1,0,0,0,4,1,2,33.3
"304","8/13/2022","Aston Villa","Ashley Young",1985-06-13,"RB,LM",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"305","8/13/2022","Aston Villa","John McGinn",1993-12-30,"RM",90,0,0,0,2,4,0,5,2,1,0,0,0,9,1,0,100
"306","8/13/2022","Aston Villa","Boubacar Kamara",1999-03-11,"DM,CM",90,0,0,0,0,0,0,0,2,2,0,0,0,9,2,0,100
"307","8/13/2022","Aston Villa","Lucas Digne",1993-07-03,"LB",90,1,0,0,1,1,1,7,2,1,0,0,1,1,1,1,50
"308","8/13/2022","Aston Villa","Tyrone Mings",1992-10-18,"CB",90,0,0,0,0,0,0,0,2,0,0,0,0,3,3,1,75
"309","8/13/2022","Aston Villa","Diego Carlos",1992-10-22,"CB",89,0,0,0,0,0,0,0,1,0,0,0,0,6,3,0,100
"310","8/13/2022","Aston Villa","Calum Chambers",1994-07-06,"CB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"311","8/13/2022","Aston Villa","Matty Cash",1997-08-07,"RB",89,0,0,0,1,0,0,1,2,2,0,0,0,2,1,1,50
"312","8/13/2022","Aston Villa","Ezri Konsa",1997-01-08,"CB,RB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"313","8/13/2022","Aston Villa","Emiliano Martínez",1991-09-30,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"314","8/13/2022","Everton","Anthony Gordon",2000-09-12,"FW,LW",90,0,0,0,3,1,1,2,0,1,0,0,0,3,0,2,0
"315","8/13/2022","Everton","Demarai Gray",1996-05-19,"LW,RW",80,0,0,0,1,2,1,3,0,0,0,0,0,3,2,2,50
"316","8/13/2022","Everton","Amadou Onana",2000-08-24,"DM",10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,NA
"317","8/13/2022","Everton","Dwight McNeil",1999-03-09,"RW",63,0,0,0,0,0,1,3,1,1,0,0,0,2,0,0,NA
"318","8/13/2022","Everton","Salomón Rondón",1988-10-28,"FW",27,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,40
"319","8/13/2022","Everton","Vitaliy Mykolenko",1999-03-20,"LM,LB",90,0,0,0,0,0,0,3,2,0,0,0,0,6,0,1,0
"320","8/13/2022","Everton","Alex Iwobi",1996-01-28,"CM,RW",90,0,0,0,1,0,0,1,0,2,0,0,0,6,0,1,0
"321","8/13/2022","Everton","Abdoulaye Doucouré",1992-05-29,"CM",34,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,33.3
"322","8/13/2022","Everton","Tom Davies",1998-05-23,"CM,DM",56,1,0,0,1,1,0,0,0,2,0,0,0,4,1,0,100
"323","8/13/2022","Everton","Nathan Patterson",2000-12-24,"RM,RB",90,0,0,0,0,2,0,1,1,1,0,0,0,5,2,1,66.7
"324","8/13/2022","Everton","James Tarkowski",1992-03-04,"CB",90,0,0,0,0,1,0,0,1,2,0,0,0,4,2,1,66.7
"325","8/13/2022","Everton","Conor Coady",1992-09-16,"CB",80,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,100
"326","8/13/2022","Everton","Dele Alli",1995-12-15,"AM",10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"327","8/13/2022","Everton","Mason Holgate",1996-01-07,"CB",90,0,0,0,0,1,0,0,2,1,0,0,0,2,1,1,50
"328","8/13/2022","Everton","Jordan Pickford",1993-10-06,"GK",90,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,NA
"329","8/13/2022","Manchester City","Erling Haaland",2000-07-03,"FW",73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"330","8/13/2022","Manchester City","Julián Álvarez",1999-07-27,"FW",17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"331","8/13/2022","Manchester City","Phil Foden",2000-03-17,"LW",45,0,0,0,0,0,0,5,1,0,0,0,0,2,0,0,NA
"332","8/13/2022","Manchester City","Jack Grealish",1994-10-15,"LW",45,0,0,0,1,2,1,0,0,0,0,0,0,3,0,0,NA
"333","8/13/2022","Manchester City","Riyad Mahrez",1990-09-09,"RW",90,0,0,0,0,2,1,6,0,0,0,0,0,5,0,0,NA
"334","8/13/2022","Manchester City","Kevin De Bruyne",1991-05-21,"AM,RM",90,0,0,0,0,1,0,11,0,0,0,0,0,1,0,2,0
"335","8/13/2022","Manchester City","İlkay Gündoğan",1990-01-12,"DM",64,0,0,0,0,2,0,0,0,2,0,0,0,6,2,0,100
"336","8/13/2022","Manchester City","Bernardo Silva",1994-08-14,"LM",26,0,0,0,3,0,0,1,1,0,0,0,0,2,0,1,0
"337","8/13/2022","Manchester City","Rodri",1996-05-07,"DM,CM",90,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,100
"338","8/13/2022","Manchester City","João Cancelo",1994-03-17,"LB",90,0,0,0,1,1,0,3,0,2,0,0,0,5,3,1,75
"339","8/13/2022","Manchester City","Nathan Aké",1994-09-02,"CB",90,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0
"340","8/13/2022","Manchester City","Rúben Dias",1997-02-18,"CB",63,0,0,0,1,0,0,0,2,0,0,0,0,3,2,2,50
"341","8/13/2022","Manchester City","John Stones",1994-03-19,"CB",27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"342","8/13/2022","Manchester City","Kyle Walker",1990-03-20,"RB",81,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,100
"343","8/13/2022","Manchester City","Rico Lewis",2004-03-05,"RB",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"344","8/13/2022","Manchester City","Ederson",1992-08-28,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"345","8/13/2022","Bournemouth","Kieffer Moore",1992-08-10,"FW",89,0,0,0,1,2,0,0,0,0,0,0,0,0,3,2,60
"346","8/13/2022","Bournemouth","Jamal Lowe",1994-07-05,"FW",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"347","8/13/2022","Bournemouth","Ryan Christie",1994-09-10,"AM",62,0,0,0,2,2,0,0,0,1,0,0,0,5,0,1,0
"348","8/13/2022","Bournemouth","Junior Stanislas",1989-03-19,"AM",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"349","8/13/2022","Bournemouth","Marcus Tavernier",1998-11-04,"AM",79,0,0,0,1,2,1,1,0,0,0,0,0,5,0,2,0
"350","8/13/2022","Bournemouth","Marcos Senesi",1997-02-10,"CB",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"351","8/13/2022","Bournemouth","Ben Pearson",1994-06-04,"CM",90,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0,100
"352","8/13/2022","Bournemouth","Lewis Cook",1996-08-02,"CM",63,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,100
"353","8/13/2022","Bournemouth","Philip Billing",1996-04-15,"CM,AM",27,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100
"354","8/13/2022","Bournemouth","Jack Stacey",1995-12-05,"WB",90,1,0,0,1,0,0,2,1,0,0,0,0,1,0,0,NA
"355","8/13/2022","Bournemouth","Adam Smith",1991-01-21,"WB",90,1,0,0,2,0,0,3,0,0,0,0,0,6,0,4,0
"356","8/13/2022","Bournemouth","Lloyd Kelly",1997-12-05,"CB",90,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,100
"357","8/13/2022","Bournemouth","Jefferson Lerma",1994-01-13,"CB,CM",90,0,0,0,0,2,0,0,0,1,0,0,1,1,1,0,100
"358","8/13/2022","Bournemouth","Chris Mepham",1997-02-03,"CB",90,1,0,0,1,0,0,0,2,1,0,0,0,1,0,0,NA
"359","8/13/2022","Bournemouth","Mark Travers",1999-02-26,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"360","8/13/2022","Southampton","Che Adams",1996-06-18,"FW",90,0,0,0,1,2,1,1,0,2,0,0,0,2,3,10,23.1
"361","8/13/2022","Southampton","Mohamed Elyounoussi",1994-08-02,"AM",60,0,0,0,2,0,0,0,1,0,0,0,0,5,2,2,50
"362","8/13/2022","Southampton","Adam Armstrong",1996-08-16,"FW",30,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA
"363","8/13/2022","Southampton","Stuart Armstrong",1991-11-22,"AM",61,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0
"364","8/13/2022","Southampton","Joe Aribo",1996-07-04,"AM",29,0,0,0,0,0,0,0,0,1,0,0,0,4,0,2,0
"365","8/13/2022","Southampton","Roméo Lavia",2003-06-06,"CM,DM",90,0,0,0,0,1,0,0,4,0,0,0,0,9,1,0,100
"366","8/13/2022","Southampton","James Ward-Prowse",1994-01-27,"CM,DM",90,0,0,0,0,1,0,4,0,2,0,0,0,7,4,1,80
"367","8/13/2022","Southampton","Moussa Djenepo",1998-04-23,"WB,LB",89,0,0,0,0,3,0,3,3,0,0,0,0,7,1,0,100
"368","8/13/2022","Southampton","Jack Stephens",1993-07-20,"LB",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
"369","8/13/2022","Southampton","Kyle Walker-Peters",1996-12-18,"WB,RB",90,0,0,0,0,0,0,5,0,1,0,0,0,5,1,3,25
"370","8/13/2022","Southampton","Mohammed Salisu",1998-12-26,"CB",90,1,0,0,4,0,0,0,1,1,0,0,0,8,2,0,100
"371","8/13/2022","Southampton","Jan Bednarek",1995-12-17,"CB",69,0,0,0,0,0,0,0,1,1,0,0,0,5,0,1,0
"372","8/13/2022","Southampton","Sekou Mara",2002-07-21,"AM",21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
"373","8/13/2022","Southampton","Armel Bella Kotchap",2001-04-15,"CB",90,0,0,0,1,3,0,1,4,0,0,0,0,4,3,1,75
"374","8/13/2022","Southampton","Gavin Bazunu",2001-09-04,"GK",90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA
"375","8/13/2022","Leeds United","Patrick Bamford",1992-10-05,"FW",27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"376","8/13/2022","Leeds United","Daniel James",1997-02-13,"RW,FW",56,0,0,0,2,1,0,1,0,2,0,0,0,3,0,1,0
"377","8/13/2022","Leeds United","Luis Sinisterra",1999-04-27,"LW",7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100
"378","8/13/2022","Leeds United","Jack Harrison",1996-03-05,"LW",83,1,0,0,1,1,0,6,0,1,0,0,0,5,0,2,0
"379","8/13/2022","Leeds United","Mateusz Klich",1990-04-21,"AM,LW",7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"380","8/13/2022","Leeds United","Brenden Aaronson",2000-01-06,"RW,AM",90,1,0,0,1,3,1,2,0,0,0,0,0,6,1,3,25
"381","8/13/2022","Leeds United","Rodrigo",1990-10-05,"FW,AM",90,0,0,0,1,1,0,1,0,0,0,0,0,1,3,3,50
"382","8/13/2022","Leeds United","Tyler Adams",1998-08-24,"DM",90,0,0,0,1,1,0,0,1,5,0,0,0,7,0,1,0
"383","8/13/2022","Leeds United","Marc Roca",1996-03-17,"DM",87,0,0,0,2,1,0,0,1,3,0,0,0,7,0,0,NA
"384","8/13/2022","Leeds United","Adam Forshaw",1990-12-11,"DM",3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"385","8/13/2022","Leeds United","Pascal Struijk",1999-08-15,"LB",90,0,0,0,0,0,0,1,2,6,0,0,0,3,7,2,77.8
