,Match_Date,Team,Player,DOB,Pos,Min,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ_percent_Dribbles,Mis_Dribbles,Dis_Dribbles,Rec_Receiving,Prog_Receiving
208,8/7/2022,Leicester City,James Maddison,1996-03-17,"FW,AM",90,83,0,4,43,36,4,83,1,3,33.3,3,0,71,5
209,8/7/2022,Leicester City,Kiernan Dewsbury-Hall,1997-10-12,DM,72,55,0,6,36,13,1,55,1,1,100,3,1,48,1
210,8/7/2022,Leicester City,Patson Daka,1997-12-17,FW,18,6,0,0,2,4,0,6,1,1,100,1,0,2,0
211,8/7/2022,Leicester City,Wilfred Ndidi,1996-05-02,"DM,CM",90,84,1,13,63,9,0,84,1,1,100,2,1,72,0
212,8/7/2022,Leicester City,Youri Tielemans,1997-02-10,"DM,CM",90,89,0,10,54,26,0,89,1,1,100,4,0,72,5
213,8/7/2022,Leicester City,James Justin,1997-09-17,WB,90,45,2,11,22,14,0,45,1,3,33.3,4,2,25,3
214,8/7/2022,Leicester City,Timothy Castagne,1995-04-11,WB,90,62,0,8,29,25,3,62,0,2,0,0,0,41,3
215,8/7/2022,Leicester City,Daniel Amartey,1994-05-13,CB,90,76,1,22,47,7,0,76,0,0,NA,1,0,59,0
216,8/7/2022,Leicester City,Jonny Evans,1987-06-10,CB,90,71,13,32,39,0,0,71,0,0,NA,1,0,50,0
217,8/7/2022,Leicester City,Wesley Fofana,2000-05-03,CB,90,97,5,38,55,6,2,97,0,1,0,1,0,65,0
218,8/7/2022,Leicester City,Danny Ward,1993-05-14,GK,90,30,26,30,0,0,0,30,0,0,NA,0,0,17,0
219,8/7/2022,Brentford,Ivan Toney,1995-10-30,FW,90,41,1,5,21,15,3,41,0,1,0,2,3,28,7
220,8/7/2022,Brentford,Yoane Wissa,1995-10-07,"LW,LM",82,21,1,2,8,11,1,21,0,1,0,1,1,16,3
221,8/7/2022,Brentford,Halil Dervişoğlu,1999-04-16,RM,8,1,0,0,0,1,0,1,0,0,NA,0,1,2,1
222,8/7/2022,Brentford,Bryan Mbeumo,1999-08-13,"RW,RB",90,36,1,11,13,12,3,36,2,3,66.7,0,1,23,4
223,8/7/2022,Brentford,Mathias Jensen,1995-06-04,LM,58,46,0,7,29,10,0,46,0,0,NA,0,0,29,1
224,8/7/2022,Brentford,Josh Dasilva,1998-01-14,"RM,CM",32,21,0,3,10,8,0,21,0,0,NA,0,0,14,2
225,8/7/2022,Brentford,Christian Nørgaard,1993-10-18,CM,72,47,3,10,28,9,0,47,0,0,NA,0,0,28,0
226,8/7/2022,Brentford,Shandon Baptiste,1997-12-14,CM,18,11,1,5,6,0,0,11,0,0,NA,1,0,7,0
227,8/7/2022,Brentford,Vitaly Janelt,1998-02-16,"RM,CB",90,61,2,14,37,11,1,61,0,1,0,1,2,44,1
228,8/7/2022,Brentford,Rico Henry,1997-06-14,LB,90,47,2,11,28,8,0,47,0,0,NA,1,0,27,1
229,8/7/2022,Brentford,Ben Mee,1988-11-13,CB,58,68,2,32,35,1,0,68,0,0,NA,2,0,57,0
230,8/7/2022,Brentford,Keane Lewis-Potter,2000-09-14,"LW,LM",32,9,0,1,5,3,1,9,0,0,NA,1,0,5,1
231,8/7/2022,Brentford,Pontus Jansson,1990-08-30,CB,90,69,7,40,29,0,0,69,0,0,NA,0,0,52,0
232,8/7/2022,Brentford,Aaron Hickey,2002-04-18,RB,82,52,0,11,36,7,0,52,1,2,50,0,1,43,0
233,8/7/2022,Brentford,Mads Bech Sørensen,1998-06-15,CB,8,8,0,3,5,0,0,8,0,0,NA,0,0,3,0
234,8/7/2022,Brentford,David Raya,1994-10-31,GK,90,41,29,39,2,0,0,41,0,0,NA,0,0,19,0
235,8/7/2022,Manchester United,Christian Eriksen,1991-09-01,"FW,CM",90,75,0,14,39,22,2,75,0,0,NA,2,2,52,1
236,8/7/2022,Manchester United,Marcus Rashford,1997-01-30,LW,90,32,0,0,11,21,6,32,0,2,0,3,1,27,6
237,8/7/2022,Manchester United,Jadon Sancho,1999-11-16,RW,89,40,0,1,15,24,5,40,2,3,66.7,1,0,34,9
238,8/7/2022,Manchester United,Anthony Elanga,2002-01-20,RW,1,1,0,0,1,0,0,1,0,0,NA,0,0,1,0
239,8/7/2022,Manchester United,Bruno Fernandes,1993-10-17,LM,89,77,0,9,27,42,3,77,2,3,66.7,1,2,60,5
240,8/7/2022,Manchester United,Alejandro Garnacho,2004-05-29,LM,1,1,0,0,0,1,0,1,0,0,NA,1,0,1,0
241,8/7/2022,Manchester United,Fred,1992-10-08,CM,52,47,2,16,26,7,0,47,0,0,NA,0,1,29,1
242,8/7/2022,Manchester United,Cristiano Ronaldo,1984-08-15,FW,38,12,1,1,3,8,2,12,0,0,NA,1,0,11,3
243,8/7/2022,Manchester United,Scott McTominay,1996-04-16,RM,77,36,0,9,17,10,4,36,0,1,0,2,0,22,3
244,8/7/2022,Manchester United,Donny van de Beek,1997-01-03,RM,13,10,0,1,2,7,0,10,0,0,NA,0,0,8,1
245,8/7/2022,Manchester United,Luke Shaw,1995-06-23,LB,89,76,0,23,29,24,2,76,0,0,NA,0,0,46,1
246,8/7/2022,Manchester United,Tyrell Malacia,1998-09-02,LB,1,4,0,3,1,0,0,4,0,0,NA,0,0,0,0
247,8/7/2022,Manchester United,Lisandro Martínez,1997-07-07,CB,90,98,17,61,29,8,2,98,1,1,100,2,1,58,0
248,8/7/2022,Manchester United,Harry Maguire,1992-10-08,CB,90,86,5,45,36,5,1,86,0,0,NA,0,0,58,1
249,8/7/2022,Manchester United,Diogo Dalot,1998-11-02,RB,90,78,4,25,30,23,5,78,0,3,0,2,0,43,5
250,8/7/2022,Manchester United,David de Gea,1990-02-15,GK,90,29,26,29,0,0,0,29,0,0,NA,0,0,19,0
251,8/7/2022,Brighton & Hove Albion,Danny Welbeck,1990-03-25,FW,89,43,0,0,8,35,10,43,4,6,66.7,5,1,30,8
252,8/7/2022,Brighton & Hove Albion,Deniz Undav,1996-07-06,FW,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
253,8/7/2022,Brighton & Hove Albion,Leandro Trossard,1994-04-09,"LW,FW",74,30,0,3,11,17,4,30,0,4,0,2,0,22,2
254,8/7/2022,Brighton & Hove Albion,Tariq Lamptey,1999-11-29,"RW,WB",16,12,1,1,1,10,1,12,1,1,100,1,0,8,0
255,8/7/2022,Brighton & Hove Albion,Solly March,1994-07-09,"RW,LB,WB",89,43,6,13,17,13,2,43,0,0,NA,4,1,26,4
256,8/7/2022,Brighton & Hove Albion,Levi Colwill,2002-09-22,AM,1,1,0,0,1,0,0,1,0,0,NA,0,0,0,0
257,8/7/2022,Brighton & Hove Albion,Adam Lallana,1988-02-19,AM,75,46,2,7,17,23,2,46,1,1,100,0,0,27,6
258,8/7/2022,Brighton & Hove Albion,Enock Mwepu,1997-06-03,"LW,AM",15,15,0,1,7,8,0,15,0,1,0,2,0,10,3
259,8/7/2022,Brighton & Hove Albion,Moisés Caicedo,2001-02-02,"CM,LM,DM",90,47,4,19,15,13,2,47,0,0,NA,1,0,23,0
260,8/7/2022,Brighton & Hove Albion,Alexis Mac Allister,1998-05-18,"CM,DM",90,36,3,10,19,7,0,36,0,0,NA,1,1,18,0
261,8/7/2022,Brighton & Hove Albion,Pascal Groß,1991-05-01,"CM,RM,AM",90,43,2,4,18,21,3,43,0,0,NA,2,3,31,6
262,8/7/2022,Brighton & Hove Albion,Adam Webster,1994-06-10,CB,90,43,6,17,20,6,1,43,0,0,NA,0,0,18,0
263,8/7/2022,Brighton & Hove Albion,Lewis Dunk,1991-03-15,CB,90,35,10,24,10,1,1,35,0,0,NA,0,0,15,0
264,8/7/2022,Brighton & Hove Albion,Joël Veltman,1991-07-03,"CB,RB",90,54,9,20,28,6,0,54,0,1,0,1,0,9,0
265,8/7/2022,Brighton & Hove Albion,Robert Sánchez,1997-03-07,GK,90,34,26,34,0,0,0,34,0,0,NA,0,0,12,0
266,8/7/2022,West Ham United,Michail Antonio,1989-11-24,FW,56,9,0,0,5,4,2,9,0,1,0,2,0,10,2
267,8/7/2022,West Ham United,Gianluca Scamacca,1998-06-03,FW,34,9,0,0,7,2,0,9,0,0,NA,1,0,6,0
268,8/7/2022,West Ham United,Pablo Fornals,1995-09-16,"LW,FW,RW",89,30,0,6,14,11,1,30,0,1,0,1,0,14,4
269,8/7/2022,West Ham United,Conor Coventry,1999-11-16,"CM,FW",1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
270,8/7/2022,West Ham United,Jarrod Bowen,1996-05-10,"RW,RM,AM",89,23,3,6,6,11,3,23,0,3,0,1,0,9,3
271,8/7/2022,West Ham United,Flynn Downes,1998-07-11,RM,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
272,8/7/2022,West Ham United,Manuel Lanzini,1992-09-02,"AM,LW",56,20,0,7,8,5,0,20,0,0,NA,1,0,11,2
273,8/7/2022,West Ham United,Saïd Benrahma,1994-08-20,"LM,LW",34,14,0,3,2,9,1,14,0,1,0,1,0,14,2
274,8/7/2022,West Ham United,Declan Rice,1998-06-29,"DM,CM",90,45,5,26,14,6,1,45,0,0,NA,2,0,29,1
275,8/7/2022,West Ham United,Tomáš Souček,1994-09-26,"DM,CM",90,27,2,9,16,2,0,27,0,0,NA,0,0,15,1
276,8/7/2022,West Ham United,Aaron Cresswell,1989-05-02,LB,90,35,6,20,10,5,0,35,0,0,NA,0,0,17,1
277,8/7/2022,West Ham United,Kurt Zouma,1994-01-23,CB,90,40,19,33,6,1,1,40,0,0,NA,0,0,25,0
278,8/7/2022,West Ham United,Ben Johnson,1999-07-19,CB,90,45,10,31,14,0,0,45,1,1,100,0,0,30,0
279,8/7/2022,West Ham United,Vladimír Coufal,1991-09-14,RB,90,38,4,13,17,8,0,38,0,0,NA,0,0,15,1
280,8/7/2022,West Ham United,Łukasz Fabiański,1985-01-06,GK,28,10,10,10,0,0,0,10,0,0,NA,0,0,4,0
281,8/7/2022,West Ham United,Alphonse Areola,1992-09-26,GK,62,29,28,29,0,0,0,29,0,0,NA,0,0,18,0
282,8/7/2022,Manchester City,Erling Haaland,2000-07-09,FW,77,30,0,1,12,17,9,29,0,1,0,1,0,27,7
283,8/7/2022,Manchester City,Julián Álvarez,1999-08-02,FW,13,8,0,0,2,6,0,8,0,1,0,0,1,6,0
284,8/7/2022,Manchester City,Jack Grealish,1994-10-21,LW,90,72,0,5,29,42,6,72,2,3,66.7,0,0,64,7
285,8/7/2022,Manchester City,Phil Foden,2000-03-23,RW,87,64,0,2,32,30,4,64,4,9,44.4,3,0,55,8
286,8/7/2022,Manchester City,Riyad Mahrez,1990-09-15,RW,3,3,0,0,1,2,0,3,0,0,NA,0,0,0,0
287,8/7/2022,Manchester City,İlkay Gündoğan,1990-01-18,LM,77,67,0,7,32,28,3,67,1,3,33.3,0,0,61,4
288,8/7/2022,Manchester City,Bernardo Silva,1993-08-20,LM,13,20,0,4,5,11,1,20,0,0,NA,0,0,17,2
289,8/7/2022,Manchester City,Rodri,1996-05-13,CM,88,106,1,24,72,11,0,106,2,2,100,0,0,89,0
290,8/7/2022,Manchester City,Kalvin Phillips,1995-04-05,CM,2,9,0,0,7,2,0,9,0,0,NA,0,0,7,0
291,8/7/2022,Manchester City,Kevin De Bruyne,1991-05-27,RM,87,72,1,6,33,34,5,72,0,1,0,1,1,64,3
292,8/7/2022,Manchester City,Cole Palmer,2002-02-07,RM,3,3,0,0,1,2,1,3,0,0,NA,2,0,2,0
293,8/7/2022,Manchester City,João Cancelo,1994-03-23,LB,90,122,1,20,79,25,2,122,4,5,80,0,0,95,2
294,8/7/2022,Manchester City,Nathan Aké,1994-09-08,CB,90,115,7,60,54,1,1,115,0,0,NA,0,0,97,0
295,8/7/2022,Manchester City,Rúben Dias,1997-02-24,CB,90,102,7,43,57,2,1,102,1,1,100,0,0,89,0
296,8/7/2022,Manchester City,Kyle Walker,1990-03-26,RB,90,97,4,13,68,16,0,97,0,0,NA,0,1,81,1
297,8/7/2022,Manchester City,Ederson,1992-09-03,GK,90,43,34,43,0,0,0,43,0,0,NA,0,0,28,0
298,8/13/2022,Aston Villa,Ollie Watkins,1995-05-25,FW,90,35,0,1,10,25,7,35,1,3,33.3,3,2,26,10
299,8/13/2022,Aston Villa,Danny Ings,1992-07-09,FW,77,29,1,2,5,22,7,29,1,2,50,1,1,21,5
300,8/13/2022,Aston Villa,Leon Bailey,1997-08-11,"FW,LM",13,4,0,0,1,3,1,4,0,1,0,0,0,2,1
301,8/13/2022,Aston Villa,Philippe Coutinho,1992-04-18,AM,59,44,0,6,23,15,1,44,0,0,NA,2,1,32,4
302,8/13/2022,Aston Villa,Emi Buendía,1996-05-14,"AM,CM",31,30,0,1,8,21,2,30,0,0,NA,1,1,24,7
303,8/13/2022,Aston Villa,Jacob Ramsey,2001-03-17,LM,89,78,1,6,44,28,3,78,1,3,33.3,4,2,59,4
304,8/13/2022,Aston Villa,Ashley Young,1985-06-13,"RB,LM",1,1,0,1,0,0,0,1,0,0,NA,0,0,0,0
305,8/13/2022,Aston Villa,John McGinn,1993-12-30,RM,90,63,3,10,37,17,0,63,1,1,100,0,0,38,4
306,8/13/2022,Aston Villa,Boubacar Kamara,1999-03-11,"DM,CM",90,87,5,21,57,10,0,87,1,2,50,1,0,54,0
307,8/13/2022,Aston Villa,Lucas Digne,1993-07-03,LB,90,91,4,18,32,42,2,91,0,5,0,0,0,67,3
308,8/13/2022,Aston Villa,Tyrone Mings,1992-10-18,CB,90,67,6,23,44,0,0,67,0,0,NA,0,0,50,0
309,8/13/2022,Aston Villa,Diego Carlos,1992-10-22,CB,89,59,4,21,36,2,2,59,0,0,NA,0,0,44,0
310,8/13/2022,Aston Villa,Calum Chambers,1994-07-06,CB,1,2,2,2,0,0,0,2,0,0,NA,0,0,0,0
311,8/13/2022,Aston Villa,Matty Cash,1997-08-07,RB,89,52,6,12,26,14,0,52,0,0,NA,0,0,31,0
312,8/13/2022,Aston Villa,Ezri Konsa,1997-01-08,"CB,RB",1,1,0,1,0,0,0,1,0,0,NA,0,0,0,0
313,8/13/2022,Aston Villa,Emiliano Martínez,1991-09-30,GK,90,21,17,20,1,0,0,21,0,0,NA,0,0,5,0
314,8/13/2022,Everton,Anthony Gordon,2000-09-12,"FW,LW",90,31,0,2,16,13,4,31,1,1,100,3,0,18,2
315,8/13/2022,Everton,Demarai Gray,1996-05-19,"LW,RW",80,34,0,3,15,16,3,34,1,4,25,4,3,21,6
316,8/13/2022,Everton,Amadou Onana,2000-08-24,DM,10,8,0,2,2,4,3,8,1,2,50,0,0,7,1
317,8/13/2022,Everton,Dwight McNeil,1999-03-09,RW,63,30,0,3,11,16,2,30,1,4,25,0,0,17,1
318,8/13/2022,Everton,Salomón Rondón,1988-10-28,FW,27,8,0,0,3,5,1,8,0,0,NA,0,0,6,2
319,8/13/2022,Everton,Vitaliy Mykolenko,1999-03-20,"LM,LB",90,59,2,17,24,18,2,59,0,1,0,1,0,39,3
320,8/13/2022,Everton,Alex Iwobi,1996-01-28,"CM,RW",90,57,4,19,26,13,0,57,0,1,0,3,0,40,0
321,8/13/2022,Everton,Abdoulaye Doucouré,1992-05-29,CM,34,12,0,3,6,3,1,12,0,0,NA,0,1,6,0
322,8/13/2022,Everton,Tom Davies,1998-05-23,"CM,DM",56,33,2,11,19,3,1,33,0,0,NA,3,1,18,0
323,8/13/2022,Everton,Nathan Patterson,2000-12-24,"RM,RB",90,41,5,12,12,17,1,41,1,2,50,1,0,13,1
324,8/13/2022,Everton,James Tarkowski,1992-03-04,CB,90,59,8,31,25,3,3,59,0,0,NA,1,0,32,0
325,8/13/2022,Everton,Conor Coady,1992-09-16,CB,80,62,15,35,27,0,0,62,0,1,0,0,0,41,0
326,8/13/2022,Everton,Dele Alli,1995-12-15,AM,10,4,0,0,2,2,1,4,0,0,NA,2,0,1,1
327,8/13/2022,Everton,Mason Holgate,1996-01-07,CB,90,51,5,19,28,4,1,51,0,0,NA,1,0,31,0
328,8/13/2022,Everton,Jordan Pickford,1993-10-06,GK,90,36,23,34,2,0,0,36,0,0,NA,0,0,17,0
329,8/13/2022,Manchester City,Erling Haaland,2000-07-03,FW,73,7,1,1,1,5,3,7,0,0,NA,1,1,5,4
330,8/13/2022,Manchester City,Julián Álvarez,1999-07-27,FW,17,4,0,0,0,4,0,4,0,0,NA,0,1,3,1
331,8/13/2022,Manchester City,Phil Foden,2000-03-17,LW,45,41,0,4,11,26,3,41,0,0,NA,0,0,28,5
332,8/13/2022,Manchester City,Jack Grealish,1994-10-15,LW,45,29,0,1,6,22,2,29,2,2,100,2,0,28,2
333,8/13/2022,Manchester City,Riyad Mahrez,1990-09-09,RW,90,84,0,2,27,55,4,84,0,2,0,1,0,74,7
334,8/13/2022,Manchester City,Kevin De Bruyne,1991-05-21,"AM,RM",90,65,0,1,17,48,3,65,4,4,100,0,1,53,6
335,8/13/2022,Manchester City,İlkay Gündoğan,1990-01-12,DM,64,45,0,1,26,18,5,45,0,2,0,1,1,35,2
336,8/13/2022,Manchester City,Bernardo Silva,1994-08-14,LM,26,19,0,1,7,11,2,19,1,1,100,1,0,12,0
337,8/13/2022,Manchester City,Rodri,1996-05-07,"DM,CM",90,101,1,6,49,46,2,101,0,0,NA,0,1,87,2
338,8/13/2022,Manchester City,João Cancelo,1994-03-17,LB,90,106,1,7,54,47,2,106,1,3,33.3,2,1,92,6
339,8/13/2022,Manchester City,Nathan Aké,1994-09-02,CB,90,98,2,16,74,8,3,98,0,0,NA,1,0,79,0
340,8/13/2022,Manchester City,Rúben Dias,1997-02-18,CB,63,73,4,14,54,5,3,73,0,0,NA,0,0,56,0
341,8/13/2022,Manchester City,John Stones,1994-03-19,CB,27,19,1,6,13,0,0,19,0,0,NA,0,0,17,0
342,8/13/2022,Manchester City,Kyle Walker,1990-03-20,RB,81,88,1,7,56,25,0,88,0,0,NA,1,0,75,1
343,8/13/2022,Manchester City,Rico Lewis,2004-03-05,RB,9,12,0,1,10,1,0,12,0,0,NA,0,0,12,0
344,8/13/2022,Manchester City,Ederson,1992-08-28,GK,90,16,9,16,0,0,0,16,0,0,NA,0,0,8,0
345,8/13/2022,Bournemouth,Kieffer Moore,1992-08-10,FW,89,28,1,2,23,3,1,28,0,0,NA,2,1,21,1
346,8/13/2022,Bournemouth,Jamal Lowe,1994-07-05,FW,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
347,8/13/2022,Bournemouth,Ryan Christie,1994-09-10,AM,62,18,2,8,7,3,1,18,3,3,100,1,0,10,2
348,8/13/2022,Bournemouth,Junior Stanislas,1989-03-19,AM,28,10,0,2,4,4,0,10,0,0,NA,0,0,10,1
349,8/13/2022,Bournemouth,Marcus Tavernier,1998-11-04,AM,79,26,0,8,14,5,0,26,2,4,50,1,2,22,1
350,8/13/2022,Bournemouth,Marcos Senesi,1997-02-10,CB,11,11,6,10,1,0,0,11,0,0,NA,0,0,10,0
351,8/13/2022,Bournemouth,Ben Pearson,1994-06-04,CM,90,40,1,18,20,2,0,40,0,0,NA,0,0,30,0
352,8/13/2022,Bournemouth,Lewis Cook,1996-08-02,CM,63,23,2,14,7,3,0,23,0,1,0,0,0,14,0
353,8/13/2022,Bournemouth,Philip Billing,1996-04-15,"CM,AM",27,10,0,4,5,1,0,10,0,0,NA,0,0,8,1
354,8/13/2022,Bournemouth,Jack Stacey,1995-12-05,WB,90,32,5,19,9,4,0,32,0,0,NA,0,0,18,1
355,8/13/2022,Bournemouth,Adam Smith,1991-01-21,WB,90,46,4,29,8,9,2,46,0,1,0,0,0,26,1
356,8/13/2022,Bournemouth,Lloyd Kelly,1997-12-05,CB,90,48,10,38,9,1,0,48,0,0,NA,1,0,34,0
357,8/13/2022,Bournemouth,Jefferson Lerma,1994-01-13,"CB,CM",90,58,20,52,6,0,0,58,0,0,NA,1,0,46,0
358,8/13/2022,Bournemouth,Chris Mepham,1997-02-03,CB,90,46,11,39,8,0,0,46,0,0,NA,0,1,37,0
359,8/13/2022,Bournemouth,Mark Travers,1999-02-26,GK,90,40,39,40,0,0,0,40,0,0,NA,0,0,12,0
360,8/13/2022,Southampton,Che Adams,1996-06-18,FW,90,21,1,2,7,16,1,21,0,0,NA,3,2,14,0
361,8/13/2022,Southampton,Mohamed Elyounoussi,1994-08-02,AM,60,21,0,3,8,10,2,21,1,2,50,1,1,11,2
362,8/13/2022,Southampton,Adam Armstrong,1996-08-16,FW,30,14,0,1,5,8,2,14,0,0,NA,0,1,11,2
363,8/13/2022,Southampton,Stuart Armstrong,1991-11-22,AM,61,21,0,0,9,12,3,21,0,1,0,1,1,14,4
364,8/13/2022,Southampton,Joe Aribo,1996-07-04,AM,29,17,0,1,6,11,3,17,1,2,50,0,1,9,3
365,8/13/2022,Southampton,Roméo Lavia,2003-06-06,"CM,DM",90,37,0,10,26,1,0,37,1,2,50,1,2,17,1
366,8/13/2022,Southampton,James Ward-Prowse,1994-01-27,"CM,DM",90,54,2,5,36,13,0,54,1,1,100,0,2,25,1
367,8/13/2022,Southampton,Moussa Djenepo,1998-04-23,"WB,LB",89,55,0,7,33,15,0,55,5,6,83.3,2,1,34,0
368,8/13/2022,Southampton,Jack Stephens,1993-07-20,LB,1,2,0,1,1,0,0,2,0,0,NA,0,0,0,0
369,8/13/2022,Southampton,Kyle Walker-Peters,1996-12-18,"WB,RB",90,50,5,10,19,21,3,50,3,5,60,2,5,25,5
370,8/13/2022,Southampton,Mohammed Salisu,1998-12-26,CB,90,75,5,40,34,5,0,75,3,3,100,1,2,37,0
371,8/13/2022,Southampton,Jan Bednarek,1995-12-17,CB,69,43,5,30,12,1,1,43,0,0,NA,0,0,18,0
372,8/13/2022,Southampton,Sekou Mara,2002-07-21,AM,21,8,0,0,1,7,0,8,2,3,66.7,1,0,5,1
373,8/13/2022,Southampton,Armel Bella Kotchap,2001-04-15,CB,90,43,5,19,23,2,0,43,0,1,0,0,1,18,0
374,8/13/2022,Southampton,Gavin Bazunu,2001-09-04,GK,90,33,22,33,0,0,0,33,0,0,NA,0,0,13,0
375,8/13/2022,Leeds United,Patrick Bamford,1992-10-05,FW,27,5,0,0,2,3,2,5,0,0,NA,2,0,3,0
376,8/13/2022,Leeds United,Daniel James,1997-02-13,"RW,FW",56,16,0,3,8,6,2,16,1,3,33.3,1,0,9,2
377,8/13/2022,Leeds United,Luis Sinisterra,1999-04-27,LW,7,8,0,1,5,2,0,8,0,0,NA,0,0,7,0
378,8/13/2022,Leeds United,Jack Harrison,1996-03-05,LW,83,45,2,4,14,27,2,45,2,3,66.7,3,3,31,7
379,8/13/2022,Leeds United,Mateusz Klich,1990-04-21,"AM,LW",7,6,0,1,1,4,0,6,0,0,NA,0,0,4,0
380,8/13/2022,Leeds United,Brenden Aaronson,2000-01-06,"RW,AM",90,61,0,5,35,25,2,61,3,7,42.9,2,5,43,5
381,8/13/2022,Leeds United,Rodrigo,1990-10-05,"FW,AM",90,47,1,3,27,17,8,47,0,1,0,5,0,37,8
382,8/13/2022,Leeds United,Tyler Adams,1998-08-24,DM,90,63,2,22,35,6,0,63,0,0,NA,3,1,32,1
383,8/13/2022,Leeds United,Marc Roca,1996-03-17,DM,87,68,1,21,40,7,0,68,0,0,NA,0,0,45,0
384,8/13/2022,Leeds United,Adam Forshaw,1990-12-11,DM,3,7,0,2,5,1,0,7,0,0,NA,0,0,4,0
385,8/13/2022,Leeds United,Pascal Struijk,1999-08-15,LB,90,67,4,36,17,14,1,67,0,0,NA,0,1,29,0
386,8/13/2022,Leeds United,Diego Llorente,1992-08-26,CB,90,54,5,41,12,1,0,54,0,0,NA,2,0,29,0
387,8/13/2022,Leeds United,Robin Koch,1996-06-26,CB,90,74,18,56,18,1,0,74,0,0,NA,0,0,40,0
388,8/13/2022,Leeds United,Rasmus Nissen,1997-06-14,RB,90,63,3,32,26,6,1,63,0,0,NA,0,0,35,1
389,8/13/2022,Leeds United,Illan Meslier,1999-09-25,GK,90,32,27,32,0,0,0,32,0,0,NA,0,0,11,0
390,8/13/2022,Wolverhampton Wanderers,Hwang Hee-chan,1995-07-18,FW,57,20,0,3,7,11,2,20,0,1,0,2,2,14,3
391,8/13/2022,Wolverhampton Wanderers,Gonçalo Guedes,1996-03-23,FW,33,10,0,0,4,6,0,10,0,0,NA,1,0,10,2
392,8/13/2022,Wolverhampton Wanderers,Pedro Neto,1999-10-09,LW,77,35,0,3,12,21,6,35,2,5,40,3,2,22,5
393,8/13/2022,Wolverhampton Wanderers,Adama Traoré,1995-07-16,LW,13,6,0,1,2,3,0,6,0,1,0,0,0,5,1
394,8/13/2022,Wolverhampton Wanderers,Morgan Gibbs-White,1999-07-19,RW,90,55,1,9,30,16,2,55,0,3,0,2,1,34,4
395,8/13/2022,Wolverhampton Wanderers,Daniel Podence,1995-01-05,AM,90,41,0,3,19,19,2,41,0,1,0,3,1,33,3
396,8/13/2022,Wolverhampton Wanderers,Leander Dendoncker,1994-12-23,DM,90,52,3,12,36,4,1,52,0,1,0,1,2,30,0
397,8/13/2022,Wolverhampton Wanderers,Rúben Neves,1996-10-17,DM,90,71,3,25,41,6,0,71,0,0,NA,2,0,25,0
398,8/13/2022,Wolverhampton Wanderers,Rayan Aït Nouri,2001-04-04,LB,90,60,2,18,25,17,0,60,0,1,0,0,0,34,3
399,8/13/2022,Wolverhampton Wanderers,Max Kilman,1997-03-08,CB,90,94,12,51,42,1,0,94,0,0,NA,0,0,67,0
400,8/13/2022,Wolverhampton Wanderers,Nathan Collins,2001-01-20,CB,90,90,5,40,50,1,0,90,0,0,NA,2,0,71,0
401,8/13/2022,Wolverhampton Wanderers,Jonny Castro,1993-09-28,RB,77,64,3,23,32,11,3,64,1,4,25,0,0,43,3
402,8/13/2022,Wolverhampton Wanderers,Nélson Semedo,1993-02-26,RB,13,12,0,3,7,3,0,12,0,0,NA,0,0,4,0
403,8/13/2022,Wolverhampton Wanderers,José Sá,1992-06-30,GK,90,37,33,37,0,0,0,37,0,0,NA,0,0,20,0
404,8/13/2022,Fulham,Aleksandar Mitrović,1993-10-27,FW,90,32,1,3,17,12,5,31,0,0,NA,3,1,19,2
405,8/13/2022,Fulham,Neeskens Kebano,1991-10-13,LW,82,35,1,7,15,17,2,35,2,3,66.7,2,1,20,1
406,8/13/2022,Fulham,Jay Stansfield,2002-03-12,"RW,LW",8,4,0,2,1,1,0,4,0,0,NA,0,0,2,0
407,8/13/2022,Fulham,Bobby Reid,1992-08-01,"RW,LW",89,41,2,8,19,15,3,41,0,1,0,1,1,25,6
408,8/13/2022,Fulham,Kevin Mbabu,1994-12-31,RB,1,1,0,1,0,0,0,1,0,0,NA,0,0,0,0
409,8/13/2022,Fulham,Andreas Pereira,1995-05-29,AM,85,35,2,2,18,15,1,35,0,1,0,3,2,22,2
410,8/13/2022,Fulham,Tom Cairney,1990-07-07,AM,5,6,0,1,5,2,0,6,1,1,100,2,0,2,0
411,8/13/2022,Fulham,João Palhinha,1995-06-11,DM,90,39,5,14,24,1,0,39,0,0,NA,0,1,22,1
412,8/13/2022,Fulham,Harrison Reed,1994-07-20,DM,90,48,0,10,23,15,1,48,1,5,20,2,0,23,0
413,8/13/2022,Fulham,Antonee Robinson,1997-08-09,LB,90,57,6,21,25,11,0,57,0,1,0,0,1,30,0
414,8/13/2022,Fulham,Tim Ream,1986-12-06,CB,90,58,6,20,39,0,0,58,0,0,NA,1,0,33,0
415,8/13/2022,Fulham,Tosin Adarabioyo,1996-11-11,CB,90,41,4,19,22,0,0,41,0,0,NA,0,1,24,0
416,8/13/2022,Fulham,Kenny Tete,1994-12-12,RB,89,52,1,15,27,11,0,52,0,0,NA,2,3,20,0
